Date,compund,neg,neu,pos,Open,High,Low,Close,Volume
22-Mar-2012,-0.6908,0.119,0.783,0.099,102.0,102.11,100.25,100.7,62594
26-Mar-2012,-0.9882,0.214,0.739,0.047,101.0,102.5,101.0,102.05,839491
27-Mar-2012,-0.4588,0.113,0.795,0.092,101.5,103.75,101.5,103.29,58904
28-Mar-2012,-0.975,0.181,0.759,0.06,103.0,108.45,103.0,108.06,183630
29-Mar-2012,-0.9674,0.176,0.755,0.07,107.7,110.5,107.2,109.86,246552
30-Mar-2012,-0.9756,0.18,0.777,0.043,109.5,112.0,109.17,111.37,104208
02-Apr-2012,-0.9856,0.198,0.758,0.044,111.5,111.97,109.75,110.0,45312
03-Apr-2012,-0.9855,0.221,0.734,0.046,109.3,115.0,109.0,112.82,490663
04-Apr-2012,0.2129,0.106,0.761,0.133,114.0,117.5,114.0,116.15,298964
05-Apr-2012,-0.9245,0.137,0.806,0.057,117.5,117.5,112.5,112.55,170101
06-Apr-2012,-0.9819,0.16,0.783,0.057,114.79,114.79,111.5,111.83,101971
09-Apr-2012,-0.9413,0.176,0.718,0.107,112.0,113.5,111.2,111.72,32078
10-Apr-2012,0.9485,0.082,0.746,0.172,112.1,113.5,108.0,108.98,132855
11-Apr-2012,-0.4215,0.09,0.827,0.084,110.5,110.94,109.0,110.0,121750
12-Apr-2012,-0.9367,0.113,0.815,0.072,111.9,111.9,108.5,108.95,24787
13-Apr-2012,-0.9206,0.154,0.75,0.096,110.0,111.48,108.5,110.11,81731
16-Apr-2012,-0.9869,0.204,0.71,0.085,109.15,109.15,106.8,107.9,268430
17-Apr-2012,-0.9713,0.152,0.817,0.031,107.3,109.25,107.3,108.21,35657
18-Apr-2012,-0.9913,0.184,0.773,0.043,109.0,111.5,108.0,109.47,199307
19-Apr-2012,-0.9339,0.165,0.729,0.106,108.51,110.99,107.57,109.06,207629
20-Apr-2012,-0.8727,0.107,0.825,0.068,108.5,110.2,108.5,108.81,78293
23-Apr-2012,-0.9555,0.177,0.723,0.1,108.11,112.1,108.11,110.25,161354
24-Apr-2012,-0.8681,0.138,0.769,0.093,110.5,115.7,110.5,112.92,702272
25-Apr-2012,-0.7845,0.118,0.788,0.094,113.7,117.0,113.0,116.28,564852
26-Apr-2012,-0.9494,0.15,0.769,0.081,115.0,117.0,113.5,113.77,189271
27-Apr-2012,-0.8872,0.111,0.843,0.047,113.25,114.7,113.02,113.42,44863
30-Apr-2012,-0.9836,0.153,0.807,0.04,113.1,113.1,111.6,111.97,42729
02-May-2012,-0.9874,0.182,0.779,0.038,112.01,113.8,111.5,111.64,75254
03-May-2012,-0.9893,0.17,0.774,0.056,111.55,115.0,111.55,114.49,293370
04-May-2012,-0.9655,0.134,0.823,0.043,114.9,117.75,114.5,116.54,1341005
07-May-2012,-0.6705,0.084,0.847,0.069,117.0,117.5,115.02,115.87,306662
08-May-2012,-0.4391,0.113,0.777,0.11,115.6,116.0,114.0,114.17,326083
09-May-2012,-0.9257,0.139,0.793,0.068,114.01,116.0,113.0,115.29,346651
10-May-2012,-0.9348,0.168,0.738,0.094,115.25,115.25,113.01,113.47,49981
11-May-2012,-0.7906,0.159,0.716,0.125,113.02,114.0,111.0,111.25,185552
14-May-2012,-0.9687,0.192,0.711,0.096,111.5,112.9,111.1,112.22,36902
15-May-2012,-0.9118,0.106,0.838,0.056,111.76,114.4,111.75,114.01,196907
16-May-2012,-0.9439,0.157,0.777,0.066,113.25,113.51,111.5,111.59,91672
17-May-2012,-0.9888,0.208,0.767,0.025,112.0,112.0,110.5,110.99,67033
18-May-2012,-0.4767,0.047,0.919,0.034,110.3,111.25,108.1,109.08,77524
21-May-2012,-0.897,0.131,0.773,0.096,109.02,109.98,109.0,109.51,15366
22-May-2012,-0.7351,0.121,0.79,0.089,109.98,112.25,109.92,112.0,105498
23-May-2012,-0.9903,0.214,0.727,0.059,111.06,113.8,110.9,111.99,205687
24-May-2012,-0.975,0.21,0.734,0.056,111.5,112.2,111.45,112.01,66519
25-May-2012,-0.9861,0.192,0.764,0.045,111.56,113.0,111.51,112.41,101079
28-May-2012,-0.9917,0.268,0.651,0.081,112.5,112.5,111.75,112.1,13986
29-May-2012,-0.9745,0.196,0.708,0.096,112.3,113.0,111.95,112.38,242028
30-May-2012,-0.9485,0.163,0.741,0.096,111.6,111.9,109.6,109.98,288288
31-May-2012,-0.9226,0.142,0.789,0.069,110.0,110.0,105.0,105.26,405226
01-Jun-2012,0.946,0.049,0.815,0.136,106.2,106.92,105.51,106.18,51144
04-Jun-2012,-0.9656,0.163,0.766,0.071,106.5,106.9,106.1,106.35,9911
05-Jun-2012,-0.9831,0.162,0.817,0.021,107.0,107.0,104.13,105.15,30773
06-Jun-2012,-0.9371,0.126,0.848,0.026,105.1,106.9,105.1,105.21,16074
07-Jun-2012,-0.9712,0.205,0.687,0.108,106.0,106.38,104.01,104.71,74185
08-Jun-2012,-0.9136,0.16,0.779,0.061,105.0,105.5,103.0,103.9,15750
11-Jun-2012,-0.9799,0.151,0.836,0.014,105.44,105.44,103.12,104.2,7775
12-Jun-2012,-0.4588,0.093,0.825,0.082,105.49,105.49,103.12,103.56,15969
13-Jun-2012,-0.7003,0.119,0.79,0.091,103.2,105.0,103.2,103.89,44862
14-Jun-2012,-0.9748,0.169,0.795,0.036,104.85,106.5,104.85,106.24,56785
15-Jun-2012,-0.9584,0.207,0.793,0.0,106.4,107.8,106.1,107.29,98533
18-Jun-2012,-0.9647,0.193,0.718,0.089,108.29,108.55,107.0,107.75,51335
19-Jun-2012,-0.8689,0.148,0.736,0.115,107.0,108.8,106.5,108.09,83631
20-Jun-2012,-0.8859,0.102,0.835,0.063,108.59,108.8,107.51,108.61,86118
21-Jun-2012,-0.9719,0.164,0.795,0.042,108.91,109.2,107.0,107.41,173189
22-Jun-2012,-0.1901,0.036,0.924,0.04,107.3,107.99,107.0,107.54,11974
25-Jun-2012,-0.9492,0.075,0.895,0.03,108.49,108.75,107.5,108.2,37251
26-Jun-2012,-0.955,0.156,0.826,0.018,107.84,108.85,107.6,108.5,59588
27-Jun-2012,-0.8126,0.13,0.798,0.072,108.9,110.0,108.15,109.75,143919
28-Jun-2012,-0.9753,0.178,0.754,0.067,109.7,111.9,109.5,110.95,212348
29-Jun-2012,-0.25,0.139,0.732,0.13,110.5,113.1,110.0,112.84,539823
02-Jul-2012,-0.9477,0.127,0.849,0.024,112.01,114.4,111.5,114.01,206815
03-Jul-2012,-0.9169,0.142,0.77,0.088,113.95,114.6,113.6,114.05,35026
04-Jul-2012,-0.3182,0.101,0.794,0.105,113.6,114.6,113.4,113.52,38990
05-Jul-2012,-0.9231,0.199,0.657,0.144,113.05,113.7,113.01,113.2,7475
06-Jul-2012,-0.0772,0.065,0.866,0.069,113.49,114.5,113.15,114.45,21126
09-Jul-2012,-0.4788,0.113,0.77,0.117,113.5,114.5,113.5,114.33,28585
10-Jul-2012,-0.9776,0.173,0.761,0.066,114.2,114.4,113.25,113.28,8271
11-Jul-2012,-0.6126,0.129,0.763,0.109,112.92,113.3,112.7,112.99,5287
12-Jul-2012,-0.9893,0.196,0.752,0.052,112.66,113.8,112.6,113.05,14560
13-Jul-2012,-0.8944,0.114,0.849,0.036,113.65,114.0,112.12,112.61,9753
16-Jul-2012,-0.8395,0.14,0.787,0.074,112.45,114.24,112.1,113.72,34968
17-Jul-2012,-0.9839,0.169,0.771,0.06,114.7,116.0,113.5,114.98,172571
18-Jul-2012,-0.91,0.143,0.757,0.1,114.3,115.5,114.2,115.49,127988
19-Jul-2012,-0.9535,0.119,0.849,0.032,115.5,116.49,114.25,114.99,694120
20-Jul-2012,-0.9362,0.146,0.785,0.069,113.55,115.5,113.55,115.03,184902
23-Jul-2012,0.8316,0.078,0.786,0.136,115.0,115.0,112.47,112.58,27700
24-Jul-2012,-0.6369,0.101,0.817,0.083,112.7,113.25,112.65,113.19,8300
25-Jul-2012,-0.9682,0.17,0.759,0.07,113.15,114.5,113.15,114.5,8000
26-Jul-2012,-0.993,0.214,0.7,0.086,114.5,114.7,114.0,114.56,6100
27-Jul-2012,-0.9413,0.154,0.784,0.062,114.2,114.2,113.55,113.75,2200
30-Jul-2012,-0.949,0.148,0.775,0.077,114.5,114.5,113.17,113.27,8000
31-Jul-2012,-0.9897,0.197,0.778,0.025,113.75,114.4,113.0,114.07,16700
01-Aug-2012,-0.9796,0.137,0.83,0.034,114.0,117.0,113.21,116.42,79300
02-Aug-2012,-0.9747,0.165,0.744,0.091,116.48,116.49,115.06,115.98,435800
03-Aug-2012,-0.9287,0.173,0.721,0.106,115.07,117.4,114.11,116.53,50100
06-Aug-2012,-0.9643,0.122,0.863,0.015,116.0,120.0,115.21,119.32,301400
07-Aug-2012,-0.9776,0.185,0.71,0.105,119.32,122.5,119.0,120.07,630900
08-Aug-2012,-0.9698,0.16,0.802,0.038,120.2,120.2,117.0,117.21,79600
09-Aug-2012,-0.9875,0.197,0.76,0.043,117.28,118.7,117.28,118.16,53900
10-Aug-2012,-0.9409,0.172,0.727,0.102,117.9,119.89,117.3,117.87,70600
13-Aug-2012,-0.808,0.131,0.745,0.124,115.21,116.1,113.8,114.97,225600
15-Aug-2012,-0.9652,0.159,0.756,0.085,113.88,115.35,113.8,115.06,21600
16-Aug-2012,-0.98,0.187,0.72,0.093,115.85,116.45,114.5,114.86,31700
23-Aug-2012,-0.9812,0.184,0.759,0.057,116.3,116.3,115.0,115.47,39800
24-Aug-2012,-0.8316,0.157,0.731,0.112,117.8,117.9,115.26,116.73,62300
27-Aug-2012,-0.9629,0.154,0.791,0.055,113.16,116.0,113.16,115.66,107100
28-Aug-2012,-0.9764,0.166,0.749,0.085,116.99,117.0,114.3,114.89,82700
29-Aug-2012,-0.9746,0.185,0.727,0.088,114.81,115.0,113.8,114.55,40400
30-Aug-2012,-0.9678,0.162,0.771,0.067,115.0,115.5,114.12,114.93,50600
31-Aug-2012,-0.9719,0.139,0.824,0.037,115.49,115.99,114.52,114.98,46100
03-Sep-2012,-0.9882,0.19,0.754,0.056,115.45,115.45,114.65,114.73,15800
04-Sep-2012,-0.6808,0.104,0.799,0.097,114.3,114.99,114.25,114.32,8100
05-Sep-2012,-0.9381,0.151,0.762,0.088,114.65,115.45,113.8,113.98,85200
06-Sep-2012,0.8767,0.102,0.731,0.167,113.61,114.0,112.8,112.98,20500
07-Sep-2012,-0.9477,0.147,0.765,0.088,112.99,113.29,112.0,112.06,36400
10-Sep-2012,-0.9618,0.168,0.761,0.071,112.01,112.7,111.18,111.35,44200
11-Sep-2012,-0.7845,0.102,0.84,0.058,112.35,112.35,111.0,111.04,20500
12-Sep-2012,-0.9081,0.134,0.766,0.101,111.1,112.0,110.9,111.0,66100
13-Sep-2012,-0.9601,0.173,0.77,0.058,110.86,111.0,109.5,109.64,77200
14-Sep-2012,-0.9944,0.23,0.746,0.024,109.23,110.5,107.25,107.51,131100
17-Sep-2012,-0.981,0.208,0.704,0.088,108.49,108.49,107.0,107.09,34100
18-Sep-2012,-0.9799,0.201,0.786,0.013,107.99,107.99,107.11,107.67,15400
19-Sep-2012,-0.9925,0.198,0.793,0.01,108.25,108.57,107.7,108.33,11200
20-Sep-2012,-0.9118,0.124,0.834,0.041,107.7,108.8,107.5,107.64,9000
24-Sep-2012,-0.4809,0.069,0.879,0.052,108.25,108.25,106.15,106.41,24600
25-Sep-2012,-0.9732,0.159,0.768,0.074,107.48,107.5,106.11,106.91,9000
26-Sep-2012,-0.9883,0.209,0.761,0.03,106.85,107.01,106.01,106.49,13000
27-Sep-2012,-0.9219,0.146,0.768,0.086,106.6,107.5,106.6,107.0,13100
28-Sep-2012,-0.9831,0.206,0.719,0.076,106.8,107.79,106.6,106.71,24200
01-Oct-2012,-0.9898,0.189,0.772,0.039,107.19,107.49,106.66,106.95,15200
02-Oct-2012,-0.975,0.141,0.826,0.034,107.8,107.8,107.0,107.04,17400
03-Oct-2012,-0.969,0.177,0.763,0.06,107.45,107.5,106.49,106.74,24400
04-Oct-2012,0.7708,0.105,0.769,0.126,107.45,108.35,106.7,107.1,53500
05-Oct-2012,-0.8126,0.085,0.866,0.048,107.85,107.85,106.4,106.64,45000
08-Oct-2012,-0.5475,0.093,0.831,0.076,107.19,108.5,107.0,107.49,75300
09-Oct-2012,-0.7399,0.129,0.76,0.112,107.8,107.8,106.9,107.39,10900
10-Oct-2012,-0.9428,0.169,0.723,0.108,107.85,108.0,107.0,107.1,30400
11-Oct-2012,-0.9893,0.172,0.748,0.081,107.1,108.23,107.0,107.18,40900
12-Oct-2012,-0.9837,0.188,0.753,0.059,107.79,108.5,106.75,106.83,21600
15-Oct-2012,-0.9783,0.167,0.784,0.049,107.0,107.59,106.35,106.95,49700
16-Oct-2012,-0.9075,0.145,0.761,0.094,106.7,107.0,105.52,105.77,86500
17-Oct-2012,-0.9802,0.183,0.74,0.077,106.25,106.25,105.42,105.94,12900
18-Oct-2012,-0.9923,0.234,0.747,0.019,105.95,106.4,105.6,105.72,8200
19-Oct-2012,-0.975,0.177,0.738,0.085,106.0,106.17,104.0,105.18,123700
22-Oct-2012,-0.8365,0.12,0.788,0.091,105.9,106.0,104.8,105.28,43000
23-Oct-2012,-0.975,0.15,0.817,0.033,105.5,106.2,105.32,105.93,17000
24-Oct-2012,-0.9674,0.163,0.773,0.064,105.75,106.74,105.5,106.39,27700
25-Oct-2012,-0.9657,0.141,0.804,0.055,105.3,106.5,105.3,105.95,35100
30-Oct-2012,-0.995,0.325,0.627,0.049,106.5,106.5,106.0,106.37,15600
31-Oct-2012,0.8746,0.033,0.864,0.103,106.5,107.9,105.65,105.72,54100
01-Nov-2012,-0.9652,0.15,0.749,0.101,106.0,106.51,105.55,105.73,33300
02-Nov-2012,-0.9175,0.14,0.765,0.095,106.25,106.25,105.26,105.65,72100
05-Nov-2012,-0.9638,0.211,0.687,0.101,105.5,106.4,105.5,106.06,117500
06-Nov-2012,-0.7997,0.128,0.779,0.093,105.5,105.9,105.5,105.54,29700
07-Nov-2012,-0.7537,0.118,0.776,0.106,105.8,106.65,105.8,106.42,42600
08-Nov-2012,-0.9403,0.13,0.804,0.065,106.5,106.8,106.11,106.37,15600
12-Nov-2012,-0.9911,0.237,0.681,0.083,106.01,107.79,106.01,107.29,96500
13-Nov-2012,-0.9878,0.227,0.66,0.113,107.99,110.0,107.5,107.97,153700
14-Nov-2012,-0.5574,0.123,0.742,0.135,108.06,108.5,107.32,107.45,82200
15-Nov-2012,-0.9201,0.179,0.735,0.086,107.73,110.9,107.5,110.01,406000
16-Nov-2012,-0.9432,0.13,0.808,0.061,109.5,110.5,109.16,109.32,32000
19-Nov-2012,-0.9559,0.176,0.736,0.088,109.2,109.25,108.5,108.62,45900
20-Nov-2012,-0.9918,0.184,0.757,0.059,108.62,110.0,108.62,109.61,356600
21-Nov-2012,-0.9873,0.204,0.728,0.067,109.16,110.2,109.1,109.3,12700
22-Nov-2012,-0.9553,0.188,0.689,0.123,111.0,111.49,108.7,108.75,186600
23-Nov-2012,-0.9702,0.206,0.692,0.103,109.0,109.0,108.6,108.82,14900
26-Nov-2012,-0.9607,0.25,0.646,0.104,108.8,108.85,107.1,107.91,71900
27-Nov-2012,-0.9882,0.218,0.696,0.087,108.0,108.8,108.0,108.29,126800
28-Nov-2012,-0.8591,0.103,0.814,0.083,108.78,109.0,108.26,108.33,250400
29-Nov-2012,-0.9856,0.187,0.775,0.038,108.75,110.4,108.51,109.53,212900
30-Nov-2012,0.8555,0.101,0.74,0.159,109.9,112.0,109.6,111.8,726500
03-Dec-2012,-0.9735,0.177,0.761,0.061,111.1,112.7,111.0,111.47,303700
04-Dec-2012,-0.9703,0.147,0.804,0.049,111.01,112.75,111.01,112.0,100900
05-Dec-2012,-0.8552,0.103,0.849,0.049,111.2,114.5,111.0,113.56,1304000
06-Dec-2012,-0.8708,0.121,0.829,0.05,114.0,116.4,114.0,115.94,617800
07-Dec-2012,-0.7269,0.092,0.84,0.068,116.64,118.0,116.51,117.33,425100
10-Dec-2012,-0.9721,0.18,0.778,0.042,117.6,118.99,117.0,117.08,194700
11-Dec-2012,0.9238,0.049,0.843,0.108,117.25,117.4,115.4,116.53,142500
12-Dec-2012,-0.9381,0.151,0.776,0.073,116.21,117.0,115.81,116.15,17700
13-Dec-2012,-0.8834,0.095,0.864,0.041,115.75,116.22,115.65,115.76,16200
14-Dec-2012,-0.5624,0.135,0.746,0.119,115.8,117.0,115.8,116.97,31500
17-Dec-2012,-0.8442,0.113,0.822,0.064,117.88,118.5,116.15,116.96,47500
18-Dec-2012,-0.9612,0.123,0.837,0.04,117.13,118.64,117.0,118.01,201200
19-Dec-2012,-0.9729,0.195,0.753,0.051,118.2,118.95,118.0,118.33,32300
20-Dec-2012,-0.9698,0.128,0.817,0.054,118.17,118.4,117.8,118.14,42200
21-Dec-2012,-0.9847,0.199,0.757,0.045,117.5,118.14,117.5,117.88,40500
24-Dec-2012,-0.9545,0.181,0.733,0.086,117.0,118.0,117.0,117.84,22600
26-Dec-2012,-0.1531,0.072,0.854,0.074,117.5,118.0,117.0,117.92,69500
27-Dec-2012,-0.9854,0.228,0.718,0.054,117.9,118.0,117.6,117.64,19400
28-Dec-2012,-0.9771,0.156,0.771,0.073,118.0,119.0,117.6,118.07,23300
31-Dec-2012,-0.9861,0.225,0.691,0.083,117.16,118.35,117.15,117.81,29500
01-Jan-2013,-0.9731,0.131,0.818,0.052,117.8,118.0,117.6,117.81,25600
02-Jan-2013,-0.8074,0.158,0.733,0.109,117.6,117.6,115.5,115.54,30200
03-Jan-2013,-0.9726,0.19,0.709,0.101,115.09,117.1,115.09,115.5,19900
04-Jan-2013,-0.9908,0.203,0.738,0.059,116.0,116.48,114.5,114.98,16700
07-Jan-2013,-0.9813,0.23,0.691,0.079,115.1,115.1,113.85,114.02,21200
08-Jan-2013,-0.9922,0.266,0.69,0.044,114.0,115.29,113.05,114.73,55700
09-Jan-2013,-0.984,0.168,0.767,0.065,114.22,115.0,114.2,114.96,34600
10-Jan-2013,-0.9952,0.253,0.689,0.058,114.5,115.0,113.6,113.88,28800
11-Jan-2013,-0.9929,0.182,0.769,0.049,113.71,114.5,113.6,113.99,37200
14-Jan-2013,-0.9534,0.168,0.786,0.046,113.5,114.39,113.5,113.88,11700
15-Jan-2013,-0.992,0.189,0.777,0.034,113.5,113.97,109.0,110.35,43200
16-Jan-2013,-0.979,0.181,0.752,0.067,110.0,111.7,109.4,111.17,18200
17-Jan-2013,-0.9836,0.19,0.747,0.062,112.9,114.0,112.51,112.72,55600
18-Jan-2013,-0.9501,0.129,0.81,0.061,115.0,115.0,113.9,114.15,56700
21-Jan-2013,-0.9825,0.17,0.742,0.089,114.5,115.7,114.5,115.49,22100
22-Jan-2013,-0.9945,0.206,0.771,0.022,115.5,117.4,115.1,117.22,64800
23-Jan-2013,-0.9413,0.161,0.742,0.097,117.0,117.8,116.5,116.99,13400
24-Jan-2013,-0.989,0.213,0.759,0.028,117.89,117.89,116.55,117.01,22200
28-Jan-2013,0.5325,0.105,0.768,0.127,117.0,118.0,117.0,117.2,8900
29-Jan-2013,-0.9756,0.174,0.745,0.081,117.0,118.5,117.0,118.01,64100
30-Jan-2013,-0.9716,0.151,0.812,0.037,118.25,118.6,118.06,118.12,58700
31-Jan-2013,-0.5859,0.147,0.71,0.143,118.4,119.1,118.01,118.65,22700
01-Feb-2013,-0.9531,0.15,0.792,0.058,118.9,118.9,118.05,118.08,13000
04-Feb-2013,0.3182,0.116,0.746,0.138,118.99,119.2,118.25,118.71,49000
06-Feb-2013,-0.6093,0.13,0.763,0.108,118.99,119.5,118.3,119.0,496200
07-Feb-2013,-0.5809,0.107,0.785,0.108,119.0,119.01,117.15,117.27,123000
08-Feb-2013,-0.9559,0.147,0.774,0.079,117.65,118.49,117.5,117.65,19400
11-Feb-2013,-0.9922,0.188,0.776,0.036,118.4,118.4,116.92,116.99,79300
12-Feb-2013,-0.8979,0.1,0.825,0.075,117.0,118.0,115.8,117.44,575300
13-Feb-2013,-0.8168,0.112,0.799,0.089,117.01,117.3,116.62,116.93,1615900
14-Feb-2013,-0.9906,0.206,0.706,0.088,116.99,116.99,116.5,116.83,30200
15-Feb-2013,-0.9756,0.195,0.739,0.067,116.35,117.0,116.35,116.93,556700
18-Feb-2013,-0.9888,0.142,0.843,0.016,116.16,116.99,116.0,116.7,29000
19-Feb-2013,-0.9638,0.171,0.728,0.1,117.2,117.2,116.31,116.48,43500
20-Feb-2013,-0.9846,0.184,0.741,0.075,116.9,117.0,116.4,116.42,83400
21-Feb-2013,-0.9955,0.221,0.696,0.083,116.4,116.98,116.1,116.73,18800
22-Feb-2013,-0.9934,0.246,0.709,0.045,116.89,116.89,116.25,116.52,46800
25-Feb-2013,-0.9493,0.14,0.791,0.068,116.02,116.65,116.0,116.18,27200
26-Feb-2013,-0.9246,0.151,0.776,0.073,116.07,116.5,115.5,115.72,28400
27-Feb-2013,-0.975,0.192,0.781,0.026,115.78,116.39,115.5,115.72,46300
28-Feb-2013,0.7783,0.057,0.85,0.094,116.0,116.49,115.7,116.17,30900
01-Mar-2013,-0.8945,0.125,0.804,0.072,116.6,116.6,114.78,115.13,71800
04-Mar-2013,-0.7369,0.139,0.791,0.071,115.9,115.9,115.0,115.42,37900
05-Mar-2013,-0.8979,0.116,0.82,0.064,115.5,115.5,114.5,114.74,295800
06-Mar-2013,-0.91,0.115,0.832,0.052,114.52,115.19,114.5,114.51,15400
07-Mar-2013,-0.9799,0.142,0.819,0.039,115.17,115.5,114.49,114.5,57500
08-Mar-2013,-0.9776,0.17,0.775,0.056,115.25,115.25,113.56,113.79,43200
11-Mar-2013,-0.959,0.136,0.844,0.019,113.7,114.39,112.5,113.05,55600
12-Mar-2013,-0.9493,0.125,0.82,0.055,113.9,114.25,113.0,114.24,50900
13-Mar-2013,-0.9769,0.211,0.681,0.108,114.0,114.0,113.25,113.25,35000
14-Mar-2013,0.2263,0.095,0.802,0.103,114.0,114.1,112.86,113.11,111000
15-Mar-2013,0.0,0.0,0.0,0.0,99.4,100.0,98.9,99.09,114500
18-Mar-2013,0.0,0.0,0.0,0.0,96.1,97.5,95.95,96.52,40200
19-Mar-2013,0.0,0.0,0.0,0.0,96.15,97.87,96.15,96.43,40300
20-Mar-2013,-0.9876,0.189,0.775,0.036,96.02,96.9,95.91,95.98,65100
21-Mar-2013,-0.9485,0.146,0.784,0.071,96.64,96.75,96.0,96.3,15200
22-Mar-2013,-0.9617,0.144,0.815,0.041,96.11,96.15,95.8,95.99,19700
25-Mar-2013,0.5423,0.09,0.811,0.1,97.75,97.75,96.15,96.48,23600
26-Mar-2013,-0.9505,0.137,0.821,0.042,96.5,97.0,95.75,95.85,147900
27-Mar-2013,-0.4215,0.13,0.739,0.131,96.05,96.6,96.0,96.59,84800
28-Mar-2013,-0.8793,0.101,0.834,0.065,96.51,96.69,96.05,96.6,5900
29-Mar-2013,-0.9041,0.168,0.718,0.113,96.68,97.25,96.35,96.51,72000
01-Apr-2013,-0.6249,0.118,0.774,0.108,97.0,97.25,96.0,97.06,207600
02-Apr-2013,-0.9393,0.095,0.878,0.028,97.03,97.69,96.9,96.93,174500
03-Apr-2013,-0.9799,0.169,0.786,0.045,96.99,97.5,96.51,97.13,129800
04-Apr-2013,-0.9638,0.131,0.815,0.053,97.89,97.89,96.8,96.94,26000
05-Apr-2013,-0.9057,0.12,0.819,0.06,97.0,97.0,96.3,96.98,69200
08-Apr-2013,-0.8555,0.106,0.845,0.049,97.0,97.0,96.4,96.45,35500
09-Apr-2013,-0.8935,0.128,0.786,0.085,96.01,96.49,96.01,96.14,45400
10-Apr-2013,-0.984,0.169,0.773,0.058,96.14,96.8,96.12,96.3,12700
11-Apr-2013,-0.9692,0.173,0.713,0.114,96.1,96.25,95.6,95.97,54300
12-Apr-2013,-0.2732,0.077,0.839,0.084,95.71,96.0,93.0,95.84,53400
15-Apr-2013,-0.8176,0.117,0.777,0.106,94.1,95.86,91.16,91.62,250000
16-Apr-2013,-0.9884,0.157,0.79,0.053,91.0,91.0,89.75,90.15,228100
17-Apr-2013,-0.9712,0.173,0.717,0.11,91.0,91.0,89.76,89.87,109500
18-Apr-2013,-0.9175,0.094,0.847,0.059,90.01,92.0,90.0,91.27,80700
19-Apr-2013,-0.7464,0.081,0.849,0.07,92.1,92.1,89.6,89.99,93600
22-Apr-2013,-0.8834,0.14,0.775,0.085,89.0,90.95,89.0,89.81,37900
23-Apr-2013,0.6486,0.078,0.794,0.128,90.0,90.29,89.72,89.92,30100
24-Apr-2013,-0.9623,0.132,0.803,0.064,89.99,90.59,89.6,90.03,137500
25-Apr-2013,-0.9935,0.208,0.744,0.048,90.0,90.75,89.6,90.0,54100
26-Apr-2013,-0.9926,0.209,0.733,0.058,90.5,90.7,89.8,89.87,86500
29-Apr-2013,-0.886,0.142,0.739,0.119,89.51,89.51,88.5,88.7,68700
30-Apr-2013,-0.9869,0.19,0.736,0.074,89.0,90.1,87.96,88.0,130600
02-May-2013,-0.9766,0.161,0.758,0.081,88.2,89.0,88.2,88.81,29300
03-May-2013,-0.9957,0.241,0.685,0.073,88.99,90.2,88.99,89.66,132600
06-May-2013,-0.9752,0.166,0.793,0.041,88.8,90.25,88.75,90.0,173700
07-May-2013,-0.9753,0.172,0.772,0.056,89.53,90.09,89.2,89.45,36200
08-May-2013,-0.9912,0.212,0.707,0.082,89.5,90.0,89.5,89.98,30000
09-May-2013,-0.9709,0.161,0.727,0.112,89.6,93.89,89.6,92.22,310800
10-May-2013,-0.997,0.245,0.723,0.031,92.99,94.75,92.65,93.85,178200
13-May-2013,0.7096,0.057,0.863,0.08,94.4,98.2,94.35,97.94,365100
14-May-2013,-0.9622,0.151,0.765,0.084,98.7,100.0,96.9,99.93,1282100
15-May-2013,-0.5719,0.129,0.749,0.122,99.93,102.5,99.0,101.55,408200
16-May-2013,0.0,0.122,0.742,0.136,102.5,103.5,101.04,101.81,458200
17-May-2013,-0.9735,0.154,0.784,0.062,101.1,102.3,101.0,101.13,233200
20-May-2013,-0.9552,0.151,0.779,0.07,101.9,101.9,100.32,100.5,117300
21-May-2013,-0.9628,0.159,0.746,0.095,101.4,102.0,100.95,101.03,229400
22-May-2013,-0.1779,0.141,0.717,0.142,102.0,104.5,101.4,103.15,444900
23-May-2013,-0.9726,0.197,0.731,0.072,104.9,105.5,102.5,104.22,361300
24-May-2013,-0.9922,0.19,0.767,0.043,104.0,104.25,102.5,102.94,105600
27-May-2013,-0.9633,0.174,0.736,0.09,103.0,103.0,101.0,101.35,163600
28-May-2013,-0.9953,0.312,0.62,0.068,101.5,103.74,101.5,103.35,280500
29-May-2013,-0.9325,0.177,0.71,0.113,104.0,104.2,102.3,102.45,283900
30-May-2013,-0.9716,0.177,0.718,0.104,102.5,103.2,101.75,102.92,106400
31-May-2013,-0.9828,0.189,0.731,0.08,103.0,106.0,102.75,105.65,943400
03-Jun-2013,-0.9001,0.124,0.785,0.091,106.0,108.88,105.55,108.17,982300
04-Jun-2013,-0.6553,0.115,0.79,0.094,108.94,109.25,107.6,107.99,401700
05-Jun-2013,-0.8591,0.124,0.802,0.074,108.0,108.25,106.95,107.51,341500
06-Jun-2013,-0.6124,0.139,0.744,0.117,106.28,112.35,106.28,111.94,1041300
07-Jun-2013,-0.9826,0.217,0.713,0.069,112.9,114.79,112.4,113.11,376800
10-Jun-2013,-0.9147,0.107,0.843,0.05,113.99,114.0,110.4,110.92,214500
11-Jun-2013,-0.9246,0.141,0.777,0.082,111.0,116.46,111.0,114.96,905200
12-Jun-2013,-0.9928,0.205,0.748,0.047,115.49,116.89,113.0,114.1,335900
13-Jun-2013,-0.9939,0.252,0.687,0.061,115.0,119.8,114.8,119.8,963700
