Symbol,Date,Open,High,Low,Close,Volume
HBL,24-Feb-2010,125.55,125.70,123.60,123.87,152100
HBL,25-Feb-2010,124.00,124.55,121.80,123.32,182971
HBL,26-Feb-2010,123.70,123.99,122.00,122.22,81060
HBL,01-Mar-2010,122.90,123.30,121.80,122.93,199361
HBL,02-Mar-2010,124.25,124.75,122.41,124.23,246356
HBL,03-Mar-2010,124.25,125.30,123.30,123.86,134856
HBL,04-Mar-2010,123.80,124.40,122.10,123.07,220090
HBL,05-Mar-2010,123.10,123.70,122.00,123.09,237148
HBL,08-Mar-2010,123.09,127.70,123.09,126.91,490834
HBL,09-Mar-2010,127.40,128.50,126.10,126.94,359116
HBL,10-Mar-2010,126.42,128.00,126.41,127.09,192149
HBL,11-Mar-2010,127.55,129.25,127.00,128.90,521869
HBL,12-Mar-2010,114.00,114.00,111.00,112.66,795332
HBL,15-Mar-2010,113.40,115.10,112.20,114.26,668227
HBL,16-Mar-2010,114.40,114.70,112.81,113.02,133159
HBL,17-Mar-2010,113.00,113.64,111.30,111.30,140275
HBL,18-Mar-2010,111.98,112.10,111.28,111.68,64019
HBL,19-Mar-2010,111.60,111.90,109.51,110.46,121430
HBL,22-Mar-2010,110.25,111.28,109.55,110.14,101567
HBL,24-Mar-2010,110.50,114.00,110.20,113.52,626986
HBL,25-Mar-2010,113.90,115.00,112.10,112.46,823636
HBL,26-Mar-2010,112.50,113.39,111.60,112.27,238428
HBL,29-Mar-2010,112.50,113.90,111.40,111.79,216349
HBL,30-Mar-2010,111.79,112.10,110.50,110.58,47507
HBL,31-Mar-2010,110.50,112.34,110.16,110.57,344836
HBL,01-Apr-2010,110.98,111.72,109.60,109.96,242747
HBL,02-Apr-2010,110.40,112.50,110.10,110.92,756659
HBL,05-Apr-2010,112.00,112.85,111.30,112.18,470493
HBL,06-Apr-2010,112.98,115.50,112.51,113.92,1418915
HBL,07-Apr-2010,114.61,114.99,113.55,113.73,229676
HBL,08-Apr-2010,114.25,114.74,112.90,113.16,458860
HBL,09-Apr-2010,113.69,114.20,112.65,113.02,240281
HBL,12-Apr-2010,113.30,113.65,111.60,111.81,147188
HBL,13-Apr-2010,112.40,112.40,110.50,111.05,187280
HBL,14-Apr-2010,111.00,112.04,111.00,111.91,140054
HBL,15-Apr-2010,112.35,112.55,111.91,112.08,70640
HBL,16-Apr-2010,112.65,113.10,112.51,112.58,99918
HBL,19-Apr-2010,112.26,112.65,112.00,112.46,81272
HBL,20-Apr-2010,112.50,112.90,111.60,111.72,143727
HBL,21-Apr-2010,111.50,111.50,108.30,109.32,613709
HBL,22-Apr-2010,110.00,113.80,109.60,110.66,576286
HBL,23-Apr-2010,110.99,112.25,110.00,110.42,310101
HBL,26-Apr-2010,110.35,110.89,109.60,109.71,72043
HBL,27-Apr-2010,109.10,111.25,109.10,110.78,141801
HBL,28-Apr-2010,111.50,111.75,109.00,110.51,286025
HBL,29-Apr-2010,110.00,110.88,109.00,109.25,295675
HBL,30-Apr-2010,109.00,109.70,108.65,109.24,121626
HBL,03-May-2010,108.72,109.20,107.75,108.24,110423
HBL,04-May-2010,109.00,110.69,108.60,109.61,217870
HBL,05-May-2010,109.70,109.75,109.00,109.10,46903
HBL,06-May-2010,108.90,109.25,108.31,108.50,58242
HBL,07-May-2010,108.00,108.00,106.00,106.43,172216
HBL,10-May-2010,106.80,106.99,105.15,106.35,60430
HBL,11-May-2010,107.00,107.20,105.05,105.70,121587
HBL,12-May-2010,105.26,105.79,103.55,105.44,156217
HBL,13-May-2010,106.00,106.99,104.70,106.18,256377
HBL,14-May-2010,106.25,110.00,106.01,107.21,249225
HBL,17-May-2010,107.00,107.00,101.85,102.30,226392
HBL,18-May-2010,101.05,102.87,100.70,102.17,113382
HBL,19-May-2010,101.78,101.78,99.00,100.99,232051
HBL,20-May-2010,99.31,102.30,99.30,101.77,150289
HBL,21-May-2010,100.88,100.90,99.15,99.85,116840
HBL,24-May-2010,100.00,100.60,98.00,98.85,143330
HBL,25-May-2010,97.50,99.30,93.91,94.17,583992
HBL,26-May-2010,94.90,97.50,94.49,97.22,260405
HBL,27-May-2010,98.45,98.45,93.18,95.05,108556
HBL,28-May-2010,95.80,97.63,94.00,96.01,138574
HBL,31-May-2010,96.30,96.95,91.21,92.71,315966
HBL,01-Jun-2010,91.00,93.50,90.25,92.63,87676
HBL,02-Jun-2010,94.00,96.49,91.25,95.41,282064
HBL,03-Jun-2010,95.90,97.40,94.50,96.95,265136
HBL,04-Jun-2010,97.50,97.90,94.75,95.88,121522
HBL,07-Jun-2010,94.80,98.50,94.80,97.98,172054
HBL,08-Jun-2010,98.23,98.23,96.01,97.01,133694
HBL,09-Jun-2010,96.50,96.80,95.00,95.33,64300
HBL,10-Jun-2010,94.26,95.00,91.30,91.96,111061
HBL,11-Jun-2010,93.99,93.99,92.20,93.29,56372
HBL,14-Jun-2010,90.11,93.10,89.25,92.15,147611
HBL,15-Jun-2010,92.88,94.00,91.70,93.38,241609
HBL,16-Jun-2010,93.99,98.00,92.81,97.65,535026
HBL,17-Jun-2010,96.00,102.00,95.00,101.23,792734
HBL,18-Jun-2010,100.25,101.25,98.31,98.58,302983
HBL,21-Jun-2010,99.00,99.25,97.80,98.79,66303
HBL,22-Jun-2010,98.50,101.00,97.01,99.06,383237
HBL,23-Jun-2010,99.88,99.90,98.50,99.03,117225
HBL,24-Jun-2010,99.00,101.00,99.00,100.00,364653
HBL,25-Jun-2010,99.90,100.40,97.61,97.92,106559
HBL,28-Jun-2010,98.00,99.20,96.20,96.51,137675
HBL,29-Jun-2010,96.70,97.95,96.10,97.16,80049
HBL,30-Jun-2010,97.51,98.00,96.21,97.25,39056
HBL,01-Jul-2010,97.25,98.40,96.99,98.33,46781
HBL,02-Jul-2010,98.06,98.50,97.02,97.26,31642
HBL,05-Jul-2010,98.90,98.90,97.00,97.08,11727
HBL,06-Jul-2010,98.47,98.47,97.00,97.04,21783
HBL,07-Jul-2010,95.01,98.97,95.01,97.70,109583
HBL,08-Jul-2010,98.25,101.84,97.99,101.08,315823
HBL,09-Jul-2010,101.20,103.25,101.00,102.66,187164
HBL,12-Jul-2010,103.55,103.55,101.01,101.67,59426
HBL,13-Jul-2010,102.60,102.60,101.16,101.50,89958
HBL,14-Jul-2010,102.50,105.89,102.30,105.05,294919
HBL,15-Jul-2010,103.80,106.49,103.21,103.93,129188
HBL,16-Jul-2010,104.83,105.11,103.50,104.63,61619
HBL,19-Jul-2010,105.60,106.50,105.00,105.60,84071
HBL,20-Jul-2010,106.45,106.45,105.25,105.84,138930
HBL,21-Jul-2010,106.00,106.00,104.10,104.80,290511
HBL,22-Jul-2010,105.00,105.30,103.80,104.05,157015
HBL,23-Jul-2010,104.05,105.99,103.50,105.08,199944
HBL,26-Jul-2010,105.00,107.70,104.50,107.30,530696
HBL,27-Jul-2010,107.10,107.92,106.41,106.76,271116
HBL,28-Jul-2010,107.74,107.84,104.75,106.15,241228
HBL,29-Jul-2010,106.00,107.55,105.50,105.58,292218
HBL,30-Jul-2010,105.51,105.95,104.65,104.96,41027
HBL,02-Aug-2010,103.40,106.10,103.05,105.91,224994
HBL,03-Aug-2010,104.53,107.25,104.52,107.00,153350
HBL,04-Aug-2010,107.25,109.10,107.20,107.57,235941
HBL,05-Aug-2010,108.50,108.50,107.00,107.02,58615
HBL,06-Aug-2010,107.00,108.50,106.40,107.44,249326
HBL,09-Aug-2010,108.00,108.00,102.07,102.13,190602
HBL,10-Aug-2010,102.49,102.49,100.50,100.99,93864
HBL,11-Aug-2010,101.99,102.00,99.50,100.61,330484
HBL,12-Aug-2010,101.25,101.50,100.50,100.52,24693
HBL,13-Aug-2010,100.50,101.29,99.53,100.76,14597
HBL,16-Aug-2010,101.00,101.50,95.73,95.73,100269
HBL,17-Aug-2010,95.10,100.00,92.00,98.00,56125
HBL,18-Aug-2010,99.39,99.70,97.56,97.88,20599
HBL,19-Aug-2010,98.14,99.90,97.75,99.10,52533
HBL,20-Aug-2010,99.10,99.50,98.00,98.43,27374
HBL,23-Aug-2010,98.00,98.50,96.15,96.39,28483
HBL,24-Aug-2010,96.52,96.53,94.50,94.85,25930
HBL,25-Aug-2010,95.85,95.85,92.00,92.37,33590
HBL,26-Aug-2010,92.55,95.00,92.50,94.30,88141
HBL,27-Aug-2010,93.14,95.24,93.10,95.00,31618
HBL,30-Aug-2010,94.65,95.30,93.50,93.89,40256
HBL,31-Aug-2010,96.00,98.58,94.00,98.56,149840
HBL,01-Sep-2010,97.50,97.90,96.61,97.51,119561
HBL,02-Sep-2010,97.00,98.35,96.10,96.60,41331
HBL,03-Sep-2010,96.11,96.90,95.65,95.99,6531
HBL,06-Sep-2010,95.06,95.28,94.98,95.14,8639
HBL,07-Sep-2010,94.30,95.69,94.01,95.30,11120
HBL,08-Sep-2010,95.90,96.70,95.52,96.05,27554
HBL,09-Sep-2010,96.05,96.45,95.26,95.36,5414
HBL,14-Sep-2010,97.50,99.10,96.80,98.77,168765
HBL,15-Sep-2010,99.30,100.20,97.61,99.94,148292
HBL,16-Sep-2010,101.00,101.50,98.00,98.29,72676
HBL,17-Sep-2010,97.52,98.85,97.01,97.69,83426
HBL,20-Sep-2010,97.50,97.99,96.50,96.81,23246
HBL,21-Sep-2010,97.38,97.40,94.50,94.79,50731
HBL,22-Sep-2010,95.80,95.80,93.50,93.82,27351
HBL,23-Sep-2010,92.55,94.00,92.55,93.92,51695
HBL,24-Sep-2010,94.95,94.95,93.01,93.97,18447
HBL,27-Sep-2010,93.70,94.50,92.55,94.03,48936
HBL,28-Sep-2010,94.49,97.00,94.49,95.43,130195
HBL,29-Sep-2010,94.30,96.35,94.00,96.04,137068
HBL,30-Sep-2010,94.20,96.35,94.20,95.22,27066
HBL,01-Oct-2010,94.75,95.92,94.10,94.75,21722
HBL,04-Oct-2010,94.50,94.60,93.10,93.31,23486
HBL,05-Oct-2010,94.15,94.48,93.00,94.48,39939
HBL,06-Oct-2010,93.60,94.00,93.10,93.50,16951
HBL,07-Oct-2010,93.20,95.35,93.20,95.25,110654
HBL,08-Oct-2010,95.01,99.45,95.01,97.70,386646
HBL,11-Oct-2010,97.90,102.50,97.20,101.39,453522
HBL,12-Oct-2010,101.75,102.10,100.50,101.50,496873
HBL,13-Oct-2010,100.81,101.90,100.50,100.60,95674
HBL,14-Oct-2010,101.00,101.87,99.85,100.00,111229
HBL,15-Oct-2010,100.70,101.00,99.90,100.00,157724
HBL,18-Oct-2010,99.00,101.62,98.51,100.80,651229
HBL,19-Oct-2010,101.00,103.15,101.00,102.00,489522
HBL,20-Oct-2010,101.25,102.50,101.10,102.15,48986
HBL,21-Oct-2010,102.50,106.88,102.30,106.00,595200
HBL,22-Oct-2010,107.15,107.15,104.00,104.70,140636
HBL,25-Oct-2010,105.99,105.99,104.00,104.29,283473
HBL,26-Oct-2010,103.50,105.00,100.71,102.40,185989
HBL,27-Oct-2010,102.41,102.70,100.05,101.70,143894
HBL,28-Oct-2010,100.62,103.60,100.62,102.16,131904
HBL,29-Oct-2010,102.75,102.75,100.65,101.55,120373
HBL,01-Nov-2010,101.99,102.25,100.50,100.78,66016
HBL,02-Nov-2010,101.60,102.01,101.00,101.95,70924
HBL,03-Nov-2010,102.80,103.50,101.90,102.41,629281
HBL,04-Nov-2010,102.50,103.50,101.79,103.02,84594
HBL,05-Nov-2010,103.85,104.50,103.50,103.67,127632
HBL,08-Nov-2010,104.78,105.60,103.75,104.48,203167
HBL,10-Nov-2010,105.25,106.50,104.00,104.88,356304
HBL,11-Nov-2010,104.50,105.90,104.00,104.08,59196
HBL,12-Nov-2010,104.01,104.50,103.30,104.21,39386
HBL,15-Nov-2010,105.25,105.50,104.10,104.25,24012
HBL,16-Nov-2010,104.01,105.70,104.00,105.60,160705
HBL,22-Nov-2010,106.00,107.44,105.75,107.02,775525
HBL,23-Nov-2010,107.02,108.79,106.60,107.12,142655
HBL,24-Nov-2010,107.49,107.50,105.10,105.51,82108
HBL,25-Nov-2010,105.50,106.20,103.71,103.97,172805
HBL,26-Nov-2010,102.55,105.25,102.55,104.22,54220
HBL,29-Nov-2010,103.30,105.35,103.30,104.05,22723
HBL,30-Nov-2010,103.25,106.50,103.25,106.11,105077
HBL,01-Dec-2010,107.35,107.40,106.00,106.12,176061
HBL,02-Dec-2010,106.80,108.45,106.37,108.03,167824
HBL,03-Dec-2010,108.90,113.43,108.07,113.42,949966
HBL,06-Dec-2010,115.95,115.95,113.50,114.13,420721
HBL,07-Dec-2010,114.30,114.30,112.13,112.76,154012
HBL,08-Dec-2010,112.99,117.00,112.99,116.23,839176
HBL,09-Dec-2010,115.73,116.90,114.50,115.37,217257
HBL,10-Dec-2010,116.00,118.99,114.00,117.44,797537
HBL,13-Dec-2010,116.76,117.76,115.70,115.96,166994
HBL,14-Dec-2010,114.25,118.20,114.25,117.75,472503
HBL,15-Dec-2010,117.75,121.99,117.00,119.56,1078538
HBL,20-Dec-2010,121.80,121.90,119.81,120.03,200868
HBL,21-Dec-2010,119.15,120.60,117.50,117.85,718651
HBL,22-Dec-2010,117.99,118.00,115.99,117.04,402898
HBL,23-Dec-2010,116.60,117.70,115.50,115.86,73741
HBL,24-Dec-2010,114.01,116.70,114.01,116.41,71800
HBL,27-Dec-2010,117.40,118.50,116.40,118.03,136648
HBL,28-Dec-2010,117.20,118.40,116.30,117.30,145013
HBL,29-Dec-2010,116.51,119.98,116.51,119.06,544723
HBL,30-Dec-2010,118.62,125.01,118.62,124.74,1836162
HBL,31-Dec-2010,125.00,125.29,121.50,121.94,697308
HBL,03-Jan-2011,120.20,121.00,116.80,119.49,510969
HBL,04-Jan-2011,119.50,122.30,119.50,121.87,627959
HBL,05-Jan-2011,121.75,126.45,121.40,124.93,1506848
HBL,06-Jan-2011,124.50,125.89,123.75,124.98,773913
HBL,07-Jan-2011,125.84,126.06,124.69,124.99,376749
HBL,10-Jan-2011,126.24,126.80,123.00,123.56,166214
HBL,11-Jan-2011,123.61,124.50,122.75,123.01,329849
HBL,12-Jan-2011,124.00,128.90,123.89,127.87,788687
HBL,13-Jan-2011,128.70,128.97,126.25,127.60,156709
HBL,14-Jan-2011,128.48,128.48,126.45,126.70,278339
HBL,17-Jan-2011,127.75,128.00,126.34,126.79,195832
HBL,18-Jan-2011,127.40,127.44,125.45,125.58,75393
HBL,19-Jan-2011,126.00,127.12,124.10,124.49,158779
HBL,20-Jan-2011,125.00,125.25,122.83,123.03,54899
HBL,21-Jan-2011,123.00,125.25,123.00,123.80,73781
HBL,24-Jan-2011,124.00,124.65,123.30,123.58,28629
HBL,25-Jan-2011,124.35,124.85,123.40,123.50,70998
HBL,26-Jan-2011,123.11,124.01,122.00,122.16,202293
HBL,27-Jan-2011,123.50,125.10,123.10,123.62,523617
HBL,28-Jan-2011,123.98,124.96,123.00,123.82,192270
HBL,31-Jan-2011,125.25,126.45,122.00,123.04,502164
HBL,01-Feb-2011,123.25,124.25,121.50,122.33,156405
HBL,02-Feb-2011,122.90,125.34,120.75,124.71,416363
HBL,03-Feb-2011,125.90,125.90,123.80,124.03,119391
HBL,04-Feb-2011,124.70,124.85,123.00,124.37,311317
HBL,07-Feb-2011,124.78,125.75,124.05,124.86,73565
HBL,08-Feb-2011,124.02,125.20,123.70,124.93,414286
HBL,09-Feb-2011,124.79,124.80,123.25,123.48,22308
HBL,10-Feb-2011,124.00,124.00,123.06,123.13,57136
HBL,11-Feb-2011,122.40,123.75,121.70,122.15,112463
HBL,14-Feb-2011,122.50,122.72,121.00,122.15,239870
HBL,15-Feb-2011,123.40,123.90,122.10,123.28,342375
HBL,17-Feb-2011,122.61,125.80,122.36,124.96,178820
HBL,18-Feb-2011,125.50,127.00,122.10,123.16,893122
HBL,21-Feb-2011,123.16,123.85,121.52,121.73,103755
HBL,22-Feb-2011,122.75,122.75,118.51,119.25,309012
HBL,23-Feb-2011,119.48,120.00,114.55,117.77,145969
HBL,24-Feb-2011,118.22,119.80,118.12,118.79,54132
HBL,25-Feb-2011,120.00,120.80,115.85,116.74,143070
HBL,28-Feb-2011,117.70,120.00,117.10,119.20,103847
HBL,01-Mar-2011,121.50,124.00,120.00,122.15,469476
HBL,02-Mar-2011,124.50,124.50,120.50,122.18,154199
HBL,03-Mar-2011,122.11,123.30,121.25,123.00,93900
HBL,04-Mar-2011,122.00,129.15,122.00,129.14,756419
HBL,07-Mar-2011,130.80,131.00,127.00,127.15,101124
HBL,08-Mar-2011,128.25,128.25,125.80,126.59,67467
HBL,09-Mar-2011,127.33,128.79,127.00,127.76,42400
HBL,10-Mar-2011,128.25,128.50,126.31,126.70,34122
HBL,11-Mar-2011,126.50,128.18,125.00,127.84,80177
HBL,14-Mar-2011,126.85,128.50,126.85,127.99,131048
HBL,15-Mar-2011,110.50,111.40,106.75,107.08,270640
HBL,16-Mar-2011,107.95,108.50,105.50,106.63,36071
HBL,17-Mar-2011,107.80,111.96,107.50,111.25,135335
HBL,18-Mar-2011,110.10,111.00,107.51,108.33,159484
HBL,21-Mar-2011,108.01,108.10,106.60,106.98,103875
HBL,22-Mar-2011,107.31,107.90,105.10,106.02,243634
HBL,24-Mar-2011,105.80,107.05,105.80,106.18,55647
HBL,25-Mar-2011,106.99,106.99,105.50,105.59,19269
HBL,28-Mar-2011,104.16,106.25,104.16,105.30,9085
HBL,29-Mar-2011,105.97,107.50,105.97,107.32,64672
HBL,30-Mar-2011,107.11,110.00,107.11,109.13,80757
HBL,31-Mar-2011,110.86,112.74,108.12,111.67,416712
HBL,01-Apr-2011,113.49,117.25,110.20,117.25,216281
HBL,04-Apr-2011,117.95,120.15,117.40,119.13,197092
HBL,05-Apr-2011,119.50,121.90,116.70,121.46,224833
HBL,06-Apr-2011,122.00,123.20,119.25,121.97,309450
HBL,07-Apr-2011,121.30,121.98,120.25,121.23,66865
HBL,08-Apr-2011,120.90,123.00,119.50,122.73,122570
HBL,11-Apr-2011,122.70,122.70,120.29,120.94,44211
HBL,12-Apr-2011,120.60,121.40,120.25,121.06,22205
HBL,13-Apr-2011,121.01,122.90,121.00,122.02,69187
HBL,14-Apr-2011,122.35,122.49,120.00,121.00,35543
HBL,15-Apr-2011,121.47,126.80,118.41,125.16,592309
HBL,18-Apr-2011,126.50,126.50,124.50,124.86,67996
HBL,19-Apr-2011,124.50,124.50,122.67,122.79,72315
HBL,20-Apr-2011,123.00,125.50,121.65,124.93,224639
HBL,21-Apr-2011,124.50,125.20,123.50,124.19,99724
HBL,22-Apr-2011,124.01,125.47,123.10,124.75,181642
HBL,25-Apr-2011,125.00,125.10,124.55,124.76,324806
HBL,26-Apr-2011,124.50,124.97,123.02,124.07,100747
HBL,27-Apr-2011,124.07,125.00,123.00,123.09,89918
HBL,28-Apr-2011,122.99,123.38,122.00,122.07,90377
HBL,29-Apr-2011,121.80,123.50,121.80,122.06,97608
HBL,02-May-2011,122.05,122.20,120.50,120.88,51695
HBL,03-May-2011,121.00,121.00,119.12,120.49,69249
HBL,04-May-2011,120.03,120.03,117.00,118.74,59633
HBL,05-May-2011,118.10,120.30,118.10,120.06,65852
HBL,06-May-2011,120.06,122.78,119.00,121.04,517452
HBL,09-May-2011,122.00,123.90,121.00,123.20,574257
HBL,10-May-2011,123.85,123.88,121.65,122.09,69743
HBL,11-May-2011,122.00,122.80,121.00,122.39,164300
HBL,12-May-2011,122.00,122.45,121.30,122.18,168591
HBL,13-May-2011,122.00,122.00,121.00,121.12,25556
HBL,16-May-2011,121.02,121.02,117.90,118.14,47887
HBL,17-May-2011,119.00,120.01,118.28,118.51,78118
HBL,18-May-2011,118.61,118.75,117.15,117.48,13411
HBL,19-May-2011,117.20,118.01,117.20,117.35,30085
HBL,20-May-2011,117.20,121.90,116.89,118.87,71712
HBL,23-May-2011,118.21,120.00,118.20,119.98,84967
HBL,24-May-2011,120.00,120.75,119.90,120.30,37229
HBL,25-May-2011,121.00,121.50,120.10,120.61,40753
HBL,26-May-2011,120.03,122.00,120.03,120.68,76991
HBL,27-May-2011,121.00,121.35,120.05,120.70,77246
HBL,30-May-2011,120.75,121.14,119.20,119.48,27147
HBL,31-May-2011,119.99,119.99,116.80,117.32,156009
HBL,01-Jun-2011,118.00,118.91,117.50,118.09,61689
HBL,02-Jun-2011,118.26,118.26,117.50,117.60,24182
HBL,03-Jun-2011,117.25,117.40,116.71,116.95,24111
HBL,06-Jun-2011,116.00,120.00,115.25,119.54,93542
HBL,07-Jun-2011,119.90,120.75,119.80,120.23,118932
HBL,08-Jun-2011,119.80,122.00,119.80,121.74,173956
HBL,09-Jun-2011,121.75,121.75,120.75,120.75,17006
HBL,10-Jun-2011,120.60,121.00,119.93,120.10,16752
HBL,13-Jun-2011,120.49,121.51,119.75,120.90,149420
HBL,14-Jun-2011,120.50,121.95,118.75,119.61,104632
HBL,15-Jun-2011,119.90,120.00,118.50,118.85,17854
HBL,16-Jun-2011,118.95,118.95,118.00,118.12,42830
HBL,17-Jun-2011,118.16,118.50,117.50,117.58,19758
HBL,20-Jun-2011,117.58,117.58,116.50,116.68,27522
HBL,21-Jun-2011,117.70,118.44,117.00,117.88,142926
HBL,22-Jun-2011,117.11,118.00,117.01,117.20,32049
HBL,23-Jun-2011,117.50,118.50,117.02,117.67,468629
HBL,24-Jun-2011,117.50,117.79,117.00,117.22,30922
HBL,27-Jun-2011,119.00,119.00,116.11,116.22,14141
HBL,28-Jun-2011,115.60,116.00,114.10,114.25,117747
HBL,29-Jun-2011,115.00,117.00,115.00,116.06,283492
HBL,30-Jun-2011,116.00,116.90,116.00,116.06,46240
HBL,01-Jul-2011,118.00,118.00,116.00,116.03,242443
HBL,04-Jul-2011,116.50,120.00,114.53,118.64,227243
HBL,05-Jul-2011,118.60,119.90,118.50,118.98,33923
HBL,06-Jul-2011,119.40,119.90,117.91,118.53,26453
HBL,07-Jul-2011,118.49,119.00,116.89,117.15,19070
HBL,08-Jul-2011,116.85,118.20,116.85,117.36,9636
HBL,11-Jul-2011,117.00,117.50,116.50,116.97,13274
HBL,12-Jul-2011,116.97,116.97,116.22,116.36,8390
HBL,13-Jul-2011,117.20,118.00,116.55,116.70,31429
HBL,14-Jul-2011,116.90,117.20,116.23,116.92,10991
HBL,15-Jul-2011,117.30,118.00,117.00,117.33,49434
HBL,18-Jul-2011,118.34,119.17,117.06,118.97,168278
HBL,19-Jul-2011,119.60,121.00,118.10,119.34,351071
HBL,20-Jul-2011,120.00,120.44,119.03,120.01,160116
HBL,21-Jul-2011,120.99,120.99,119.16,120.08,136260
HBL,22-Jul-2011,120.90,122.68,120.00,121.98,342415
HBL,25-Jul-2011,122.00,122.00,120.20,120.51,81091
HBL,26-Jul-2011,121.00,121.70,120.60,121.50,117213
HBL,27-Jul-2011,121.00,121.25,119.65,120.32,26966
HBL,28-Jul-2011,119.50,120.01,119.05,119.68,16641
HBL,29-Jul-2011,119.50,120.25,119.26,120.00,17205
HBL,01-Aug-2011,120.79,122.99,120.51,121.09,46748
HBL,02-Aug-2011,121.01,121.04,119.50,119.90,8390
HBL,03-Aug-2011,121.00,121.00,119.02,119.12,147603
HBL,04-Aug-2011,119.30,119.35,118.50,118.82,13841
HBL,05-Aug-2011,118.01,118.25,115.00,117.51,108294
HBL,08-Aug-2011,115.03,117.45,115.03,116.99,218914
HBL,09-Aug-2011,114.52,116.00,114.00,114.57,38200
HBL,10-Aug-2011,117.10,118.25,116.00,117.14,17842
HBL,11-Aug-2011,117.00,118.00,116.50,117.21,17440
HBL,12-Aug-2011,118.00,122.90,117.01,121.01,135852
HBL,15-Aug-2011,120.15,121.75,119.01,119.35,59922
HBL,16-Aug-2011,118.05,120.50,118.05,119.84,86726
HBL,17-Aug-2011,120.30,121.50,119.01,120.60,152766
HBL,18-Aug-2011,120.50,120.50,117.55,118.37,124416
HBL,19-Aug-2011,116.95,116.95,114.25,116.43,21646
HBL,22-Aug-2011,115.02,117.00,115.00,116.57,14047
HBL,23-Aug-2011,116.00,116.25,115.02,116.00,12440
HBL,24-Aug-2011,116.50,117.50,116.05,116.78,14028
HBL,25-Aug-2011,116.50,117.00,115.00,116.56,28988
HBL,29-Aug-2011,115.80,116.55,115.15,115.87,10089
HBL,30-Aug-2011,115.00,116.70,115.00,116.54,13841
HBL,05-Sep-2011,117.00,119.35,117.00,117.59,10843
HBL,06-Sep-2011,116.50,118.25,116.50,117.87,50621
HBL,07-Sep-2011,117.71,118.50,117.00,117.28,19445
HBL,08-Sep-2011,117.50,118.10,117.00,117.00,15353
HBL,09-Sep-2011,114.06,117.50,114.06,115.57,12868
HBL,12-Sep-2011,116.01,116.25,115.01,116.06,10577
HBL,13-Sep-2011,115.51,118.95,115.50,118.05,24377
HBL,14-Sep-2011,117.30,118.00,116.50,117.10,18046
HBL,15-Sep-2011,116.60,117.70,116.50,117.51,28250
HBL,16-Sep-2011,117.88,117.97,116.70,117.28,6290
HBL,19-Sep-2011,116.77,117.70,116.77,117.00,7822
HBL,20-Sep-2011,116.52,118.50,116.52,118.48,68174
HBL,21-Sep-2011,117.55,120.79,117.55,119.86,344448
HBL,22-Sep-2011,120.00,121.00,119.00,119.52,207552
HBL,23-Sep-2011,119.00,121.00,117.56,118.49,218412
HBL,26-Sep-2011,116.60,117.10,115.11,117.00,41069
HBL,27-Sep-2011,116.05,119.00,116.05,118.71,21037
HBL,28-Sep-2011,119.97,119.97,118.12,118.32,13142
HBL,29-Sep-2011,118.32,118.89,117.50,118.00,14525
