Date,compund,neg,neu,pos,Open,High,Low,Close,Volume
14-Mar-2012,-0.9514,0.122,0.835,0.043,147.0,147.0,143.7,144.36,3219478
15-Mar-2012,-0.9489,0.146,0.808,0.045,112.5,112.5,107.0,110.51,6085455
16-Mar-2012,-0.0516,0.09,0.821,0.089,110.7,110.93,105.55,106.6,3009678
19-Mar-2012,-0.9423,0.136,0.807,0.057,104.4,104.4,101.27,101.33,5760021
20-Mar-2012,-0.9471,0.144,0.777,0.079,103.0,106.39,102.26,106.27,6165328
21-Mar-2012,-0.886,0.134,0.787,0.079,107.55,108.2,106.01,106.54,3368157
22-Mar-2012,-0.6908,0.119,0.783,0.099,106.9,107.0,103.3,103.75,3562593
26-Mar-2012,-0.9882,0.214,0.739,0.047,104.35,104.35,102.25,102.91,1410693
27-Mar-2012,-0.4588,0.113,0.795,0.092,102.53,104.65,101.84,102.65,2283953
28-Mar-2012,-0.975,0.181,0.759,0.06,103.1,103.75,99.65,101.9,4415455
29-Mar-2012,-0.9674,0.176,0.755,0.07,101.6,101.6,99.85,101.09,2660471
30-Mar-2012,-0.9756,0.18,0.777,0.043,101.6,103.6,97.9,99.28,7002197
02-Apr-2012,-0.9856,0.198,0.758,0.044,98.75,102.7,98.5,100.69,3620348
03-Apr-2012,-0.9855,0.221,0.734,0.046,101.5,102.95,100.55,102.42,3563988
04-Apr-2012,0.2129,0.106,0.761,0.133,104.5,106.25,104.15,104.45,5354290
05-Apr-2012,-0.9245,0.137,0.806,0.057,104.6,104.8,102.76,103.49,4453459
06-Apr-2012,-0.9819,0.16,0.783,0.057,103.89,105.3,103.55,103.8,4904125
09-Apr-2012,-0.9413,0.176,0.718,0.107,104.51,104.9,102.52,102.81,1713692
10-Apr-2012,0.9485,0.082,0.746,0.172,103.0,103.49,100.5,100.93,1889764
11-Apr-2012,-0.4215,0.09,0.827,0.084,101.1,101.5,98.3,98.86,3414722
12-Apr-2012,-0.9367,0.113,0.815,0.072,99.0,100.0,96.02,99.16,4395927
13-Apr-2012,-0.9206,0.154,0.75,0.096,99.16,100.2,97.51,98.13,3980702
16-Apr-2012,-0.9869,0.204,0.71,0.085,98.85,103.03,98.0,102.47,4333748
17-Apr-2012,-0.9713,0.152,0.817,0.031,103.11,103.5,99.0,100.04,3826357
18-Apr-2012,-0.9913,0.184,0.773,0.043,100.25,101.09,98.8,99.97,2078839
19-Apr-2012,-0.9339,0.165,0.729,0.106,98.5,98.75,95.0,97.14,6402667
20-Apr-2012,-0.8727,0.107,0.825,0.068,96.55,99.49,96.55,98.67,4402481
23-Apr-2012,-0.9555,0.177,0.723,0.1,98.8,99.2,98.1,98.54,1254328
24-Apr-2012,-0.8681,0.138,0.769,0.093,99.1,99.25,97.32,97.51,4096625
25-Apr-2012,-0.7845,0.118,0.788,0.094,97.86,98.5,96.6,97.75,3916124
26-Apr-2012,-0.9494,0.15,0.769,0.081,97.25,98.0,96.0,96.5,3855677
27-Apr-2012,-0.8872,0.111,0.843,0.047,96.51,98.2,95.75,97.16,3867456
30-Apr-2012,-0.9836,0.153,0.807,0.04,97.8,97.8,96.51,97.04,1172910
02-May-2012,-0.9874,0.182,0.779,0.038,96.21,101.89,96.21,101.89,6222848
03-May-2012,-0.9893,0.17,0.774,0.056,103.4,104.2,102.05,103.3,6212487
04-May-2012,-0.9655,0.134,0.823,0.043,103.9,105.15,101.5,104.47,6155188
07-May-2012,-0.6705,0.084,0.847,0.069,105.5,109.27,104.85,108.07,11111247
08-May-2012,-0.4391,0.113,0.777,0.11,108.69,113.47,108.55,113.27,13700560
09-May-2012,-0.9257,0.139,0.793,0.068,113.49,118.93,113.05,118.93,9732618
10-May-2012,-0.9348,0.168,0.738,0.094,121.5,123.24,113.01,113.67,17393077
11-May-2012,-0.7906,0.159,0.716,0.125,114.17,114.17,107.99,107.99,10374971
14-May-2012,-0.9687,0.192,0.711,0.096,107.2,109.44,105.25,108.37,4781495
15-May-2012,-0.9118,0.106,0.838,0.056,109.9,111.0,107.7,108.41,5029672
16-May-2012,-0.9439,0.157,0.777,0.066,108.5,109.3,102.99,103.29,4138509
17-May-2012,-0.9888,0.208,0.767,0.025,103.5,104.4,100.27,102.99,5980443
18-May-2012,-0.4767,0.047,0.919,0.034,102.9,103.25,98.05,98.73,5795545
21-May-2012,-0.897,0.131,0.773,0.096,98.7,101.68,98.52,100.22,3316584
22-May-2012,-0.7351,0.121,0.79,0.089,101.0,105.23,100.8,105.19,4478265
23-May-2012,-0.9903,0.214,0.727,0.059,105.7,108.75,102.8,106.64,11487478
24-May-2012,-0.975,0.21,0.734,0.056,106.5,107.2,102.9,103.99,4088119
25-May-2012,-0.9861,0.192,0.764,0.045,104.12,108.6,104.1,106.91,5562549
28-May-2012,-0.9917,0.268,0.651,0.081,107.0,110.5,106.9,109.75,5081979
29-May-2012,-0.9745,0.196,0.708,0.096,110.55,115.1,110.0,113.7,7593570
30-May-2012,-0.9485,0.163,0.741,0.096,113.6,113.6,108.02,108.5,9283589
31-May-2012,-0.9226,0.142,0.789,0.069,108.0,110.2,105.5,107.6,9459363
01-Jun-2012,0.946,0.049,0.815,0.136,107.83,109.1,105.9,106.63,6183294
04-Jun-2012,-0.9656,0.163,0.766,0.071,107.48,107.8,106.1,106.64,3303205
05-Jun-2012,-0.9831,0.162,0.817,0.021,107.0,107.98,106.23,107.19,944406
06-Jun-2012,-0.9371,0.126,0.848,0.026,107.5,112.5,107.45,111.34,8132814
07-Jun-2012,-0.9712,0.205,0.687,0.108,111.5,113.5,108.95,110.26,4506543
08-Jun-2012,-0.9136,0.16,0.779,0.061,110.75,112.14,108.0,108.44,7409460
11-Jun-2012,-0.9799,0.151,0.836,0.014,110.05,110.38,107.71,108.42,1951264
12-Jun-2012,-0.4588,0.093,0.825,0.082,108.5,108.9,106.64,107.12,1452312
13-Jun-2012,-0.7003,0.119,0.79,0.091,107.3,109.3,101.77,102.13,10026605
14-Jun-2012,-0.9748,0.169,0.795,0.036,103.0,107.18,102.75,106.62,5243247
15-Jun-2012,-0.9584,0.207,0.793,0.0,107.0,108.15,105.8,107.14,4139809
18-Jun-2012,-0.9647,0.193,0.718,0.089,106.05,106.05,103.01,103.59,4389071
19-Jun-2012,-0.8689,0.148,0.736,0.115,103.55,104.66,102.25,104.28,3743772
20-Jun-2012,-0.8859,0.102,0.835,0.063,104.25,105.3,103.7,105.09,1778128
21-Jun-2012,-0.9719,0.164,0.795,0.042,105.1,105.34,103.25,103.85,2333243
22-Jun-2012,-0.1901,0.036,0.924,0.04,104.45,105.01,103.16,104.48,1672748
25-Jun-2012,-0.9492,0.075,0.895,0.03,104.75,105.65,103.05,103.62,1455934
26-Jun-2012,-0.955,0.156,0.826,0.018,103.4,103.62,102.51,102.83,975801
27-Jun-2012,-0.8126,0.13,0.798,0.072,102.66,103.9,102.01,103.51,1305942
28-Jun-2012,-0.9753,0.178,0.754,0.067,104.2,104.73,103.0,103.53,2146931
29-Jun-2012,-0.25,0.139,0.732,0.13,103.5,104.2,101.35,101.84,2174274
02-Jul-2012,-0.9477,0.127,0.849,0.024,102.6,103.9,102.01,103.58,2118066
03-Jul-2012,-0.9169,0.142,0.77,0.088,104.5,107.25,103.9,105.03,5358057
04-Jul-2012,-0.3182,0.101,0.794,0.105,106.2,106.6,103.7,104.01,1867553
05-Jul-2012,-0.9231,0.199,0.657,0.144,104.3,105.8,103.51,104.61,1627263
06-Jul-2012,-0.0772,0.065,0.866,0.069,104.9,105.75,104.5,105.03,1321783
09-Jul-2012,-0.4788,0.113,0.77,0.117,105.48,106.49,104.7,105.88,2016568
10-Jul-2012,-0.9776,0.173,0.761,0.066,106.39,106.39,105.1,105.29,1055528
11-Jul-2012,-0.6126,0.129,0.763,0.109,105.29,106.1,104.0,104.7,1373950
12-Jul-2012,-0.9893,0.196,0.752,0.052,105.1,105.6,104.6,104.86,953005
13-Jul-2012,-0.8944,0.114,0.849,0.036,104.86,105.2,102.3,102.49,2341461
16-Jul-2012,-0.8395,0.14,0.787,0.074,103.4,103.55,102.51,102.65,996372
17-Jul-2012,-0.9839,0.169,0.771,0.06,102.99,103.5,101.6,101.95,1162632
18-Jul-2012,-0.91,0.143,0.757,0.1,102.49,102.49,101.5,102.19,1159342
19-Jul-2012,-0.9535,0.119,0.849,0.032,102.49,103.0,100.75,101.26,1413532
20-Jul-2012,-0.9362,0.146,0.785,0.069,101.5,101.5,97.5,98.21,2782810
23-Jul-2012,0.8316,0.078,0.786,0.136,98.9,99.29,98.35,98.8,493400
24-Jul-2012,-0.6369,0.101,0.817,0.083,98.6,98.9,97.6,97.75,579600
25-Jul-2012,-0.9682,0.17,0.759,0.07,98.03,99.88,97.5,99.12,1448800
26-Jul-2012,-0.993,0.214,0.7,0.086,99.4,100.5,98.8,98.93,805500
27-Jul-2012,-0.9413,0.154,0.784,0.062,99.25,99.25,96.0,96.92,1037500
30-Jul-2012,-0.949,0.148,0.775,0.077,97.0,97.1,96.0,96.12,587700
31-Jul-2012,-0.9897,0.197,0.778,0.025,96.01,96.49,92.5,93.81,1787500
01-Aug-2012,-0.9796,0.137,0.83,0.034,93.85,94.5,91.3,92.01,1719600
02-Aug-2012,-0.9747,0.165,0.744,0.091,92.1,93.8,91.6,92.14,1994000
03-Aug-2012,-0.9287,0.173,0.721,0.106,91.5,91.5,88.5,88.84,2360900
06-Aug-2012,-0.9643,0.122,0.863,0.015,88.87,90.79,88.3,88.71,1963800
07-Aug-2012,-0.9776,0.185,0.71,0.105,88.9,91.5,87.37,89.82,2557100
08-Aug-2012,-0.9698,0.16,0.802,0.038,90.0,90.99,89.0,90.57,1746400
09-Aug-2012,-0.9875,0.197,0.76,0.043,90.7,92.49,90.57,92.05,2466400
10-Aug-2012,-0.9409,0.172,0.727,0.102,92.5,92.5,90.8,91.89,1165600
13-Aug-2012,-0.808,0.131,0.745,0.124,94.55,96.0,92.63,93.04,2870000
15-Aug-2012,-0.9652,0.159,0.756,0.085,92.89,92.89,90.15,90.46,1675800
16-Aug-2012,-0.98,0.187,0.72,0.093,90.01,90.44,88.51,89.22,1129000
23-Aug-2012,-0.9812,0.184,0.759,0.057,91.0,93.68,90.25,93.68,3230200
24-Aug-2012,-0.8316,0.157,0.731,0.112,95.4,98.3,95.0,96.62,6433300
27-Aug-2012,-0.9629,0.154,0.791,0.055,97.22,101.45,95.8,101.28,7916100
28-Aug-2012,-0.9764,0.166,0.749,0.085,102.5,104.85,101.51,102.03,6882300
29-Aug-2012,-0.9746,0.185,0.727,0.088,102.0,103.1,99.65,101.98,3427300
30-Aug-2012,-0.9678,0.162,0.771,0.067,101.8,103.11,100.55,101.12,2461100
31-Aug-2012,-0.9719,0.139,0.824,0.037,100.93,106.0,100.6,105.16,12335900
03-Sep-2012,-0.9882,0.19,0.754,0.056,105.4,108.28,105.4,106.79,8402500
04-Sep-2012,-0.6808,0.104,0.799,0.097,106.92,107.48,105.2,105.44,4303700
05-Sep-2012,-0.9381,0.151,0.762,0.088,105.48,106.9,103.03,104.09,3504600
06-Sep-2012,0.8767,0.102,0.731,0.167,105.05,106.48,103.4,105.46,5698700
07-Sep-2012,-0.9477,0.147,0.765,0.088,105.84,110.5,105.51,109.9,8940300
10-Sep-2012,-0.9618,0.168,0.761,0.071,111.05,111.88,107.4,108.09,5037600
11-Sep-2012,-0.7845,0.102,0.84,0.058,108.12,110.75,106.8,109.47,8789300
12-Sep-2012,-0.9081,0.134,0.766,0.101,109.49,110.6,108.3,108.79,2700000
13-Sep-2012,-0.9601,0.173,0.77,0.058,108.94,109.58,107.01,107.47,1872000
14-Sep-2012,-0.9944,0.23,0.746,0.024,108.11,109.78,107.4,107.8,2360900
17-Sep-2012,-0.981,0.208,0.704,0.088,108.35,108.45,106.11,106.47,1982100
18-Sep-2012,-0.9799,0.201,0.786,0.013,106.8,108.75,106.5,107.85,3947500
19-Sep-2012,-0.9925,0.198,0.793,0.01,108.6,109.78,107.66,108.16,7428400
20-Sep-2012,-0.9118,0.124,0.834,0.041,108.15,108.38,105.8,106.13,2889700
24-Sep-2012,-0.4809,0.069,0.879,0.052,107.51,108.4,105.92,106.22,2652200
25-Sep-2012,-0.9732,0.159,0.768,0.074,106.5,107.1,106.05,106.59,1825200
26-Sep-2012,-0.9883,0.209,0.761,0.03,106.9,107.55,106.21,106.35,928000
27-Sep-2012,-0.9219,0.146,0.768,0.086,107.0,108.17,106.71,107.22,3163600
28-Sep-2012,-0.9831,0.206,0.719,0.076,107.55,108.04,106.6,106.77,1885200
01-Oct-2012,-0.9898,0.189,0.772,0.039,107.45,108.85,106.52,108.31,4215100
02-Oct-2012,-0.975,0.141,0.826,0.034,108.61,109.9,108.5,108.76,3704300
03-Oct-2012,-0.969,0.177,0.763,0.06,109.39,109.7,107.82,108.18,3400600
04-Oct-2012,0.7708,0.105,0.769,0.126,108.25,109.2,107.05,107.76,2714100
05-Oct-2012,-0.8126,0.085,0.866,0.048,107.99,108.24,106.4,106.62,1393700
08-Oct-2012,-0.5475,0.093,0.831,0.076,106.99,106.99,104.2,104.61,1701900
09-Oct-2012,-0.7399,0.129,0.76,0.112,104.65,105.5,103.0,104.68,2082500
10-Oct-2012,-0.9428,0.169,0.723,0.108,104.56,105.5,101.7,102.27,2802100
11-Oct-2012,-0.9893,0.172,0.748,0.081,102.6,103.3,100.6,102.05,3179100
12-Oct-2012,-0.9837,0.188,0.753,0.059,102.43,102.75,98.26,98.76,2862900
15-Oct-2012,-0.9783,0.167,0.784,0.049,99.1,100.49,98.51,99.57,1982900
16-Oct-2012,-0.9075,0.145,0.761,0.094,99.26,100.0,95.01,95.39,4506100
17-Oct-2012,-0.9802,0.183,0.74,0.077,95.98,96.25,94.5,95.69,2334800
18-Oct-2012,-0.9923,0.234,0.747,0.019,96.0,97.05,95.82,96.03,1580800
19-Oct-2012,-0.975,0.177,0.738,0.085,96.25,97.3,95.5,95.87,1701000
22-Oct-2012,-0.8365,0.12,0.788,0.091,96.7,98.38,96.5,96.97,3470400
23-Oct-2012,-0.975,0.15,0.817,0.033,97.25,98.01,96.49,96.68,1459800
24-Oct-2012,-0.9674,0.163,0.773,0.064,97.6,98.75,96.85,97.09,3244200
25-Oct-2012,-0.9657,0.141,0.804,0.055,97.4,97.4,93.0,93.27,5180800
30-Oct-2012,-0.995,0.325,0.627,0.049,93.3,93.85,90.25,91.38,3701200
31-Oct-2012,0.8746,0.033,0.864,0.103,91.01,93.3,91.0,92.24,1911800
01-Nov-2012,-0.9652,0.15,0.749,0.101,92.26,93.0,89.5,90.61,2700000
02-Nov-2012,-0.9175,0.14,0.765,0.095,90.99,91.51,90.12,90.87,1822600
05-Nov-2012,-0.9638,0.211,0.687,0.101,95.41,95.41,94.8,95.4,7480400
06-Nov-2012,-0.7997,0.128,0.779,0.093,94.81,95.3,93.51,94.75,3546400
07-Nov-2012,-0.7537,0.118,0.776,0.106,95.78,97.0,95.4,95.96,5152300
08-Nov-2012,-0.9403,0.13,0.804,0.065,96.45,96.45,94.65,95.23,2573900
12-Nov-2012,-0.9911,0.237,0.681,0.083,95.69,95.75,91.25,91.84,3127500
13-Nov-2012,-0.9878,0.227,0.66,0.113,91.99,92.75,90.76,92.23,3497500
14-Nov-2012,-0.5574,0.123,0.742,0.135,92.4,92.7,91.12,91.3,1971300
15-Nov-2012,-0.9201,0.179,0.735,0.086,91.8,92.0,90.16,90.3,2826900
16-Nov-2012,-0.9432,0.13,0.808,0.061,90.65,91.4,89.75,90.1,3098000
19-Nov-2012,-0.9559,0.176,0.736,0.088,90.0,94.6,90.0,94.6,6131800
20-Nov-2012,-0.9918,0.184,0.757,0.059,95.5,95.98,92.14,92.46,5207700
21-Nov-2012,-0.9873,0.204,0.728,0.067,92.21,94.97,91.81,94.13,3931700
22-Nov-2012,-0.9553,0.188,0.689,0.123,93.75,95.5,93.21,95.05,5115000
23-Nov-2012,-0.9702,0.206,0.692,0.103,95.0,95.9,94.5,94.81,1653300
26-Nov-2012,-0.9607,0.25,0.646,0.104,95.5,95.85,94.7,94.83,1445100
27-Nov-2012,-0.9882,0.218,0.696,0.087,95.0,95.89,94.0,95.27,3264600
28-Nov-2012,-0.8591,0.103,0.814,0.083,95.65,99.91,95.65,97.53,14507000
29-Nov-2012,-0.9856,0.187,0.775,0.038,97.4,98.5,96.55,96.93,4856700
30-Nov-2012,0.8555,0.101,0.74,0.159,97.49,97.69,95.7,96.11,2621400
03-Dec-2012,-0.9735,0.177,0.761,0.061,96.0,98.4,95.7,97.33,8086500
04-Dec-2012,-0.9703,0.147,0.804,0.049,98.0,98.85,97.65,98.23,5223600
05-Dec-2012,-0.8552,0.103,0.849,0.049,98.46,99.49,97.88,98.12,4952200
06-Dec-2012,-0.8708,0.121,0.829,0.05,99.39,99.73,97.9,98.57,5810200
07-Dec-2012,-0.7269,0.092,0.84,0.068,98.9,99.35,97.26,97.32,2965500
10-Dec-2012,-0.9721,0.18,0.778,0.042,97.51,97.8,96.11,96.4,1514100
11-Dec-2012,0.9238,0.049,0.843,0.108,96.8,97.4,92.5,93.49,4322400
12-Dec-2012,-0.9381,0.151,0.776,0.073,94.0,94.1,92.8,93.05,1213800
13-Dec-2012,-0.8834,0.095,0.864,0.041,93.5,95.49,93.0,95.14,1956500
14-Dec-2012,-0.5624,0.135,0.746,0.119,95.0,95.99,93.01,93.93,3134200
17-Dec-2012,-0.8442,0.113,0.822,0.064,94.36,94.36,93.05,93.14,889200
18-Dec-2012,-0.9612,0.123,0.837,0.04,93.5,95.3,93.48,94.07,3415200
19-Dec-2012,-0.9729,0.195,0.753,0.051,95.0,95.2,92.9,93.18,3240800
20-Dec-2012,-0.9698,0.128,0.817,0.054,93.2,93.55,90.75,91.69,4015400
21-Dec-2012,-0.9847,0.199,0.757,0.045,91.76,92.1,91.25,91.58,1376400
24-Dec-2012,-0.9545,0.181,0.733,0.086,91.79,91.79,90.81,91.57,1317700
26-Dec-2012,-0.1531,0.072,0.854,0.074,91.9,92.69,91.3,92.39,3593500
27-Dec-2012,-0.9854,0.228,0.718,0.054,92.7,93.1,91.6,91.95,2909400
28-Dec-2012,-0.9771,0.156,0.771,0.073,92.1,92.1,90.9,91.08,2546100
31-Dec-2012,-0.9861,0.225,0.691,0.083,91.44,92.39,90.8,92.04,4621200
01-Jan-2013,-0.9731,0.131,0.818,0.052,92.09,92.5,91.0,91.06,981000
02-Jan-2013,-0.8074,0.158,0.733,0.109,91.2,91.4,88.0,88.74,3539100
03-Jan-2013,-0.9726,0.19,0.709,0.101,88.5,89.3,88.01,88.64,1613000
04-Jan-2013,-0.9908,0.203,0.738,0.059,88.95,89.9,88.81,89.03,1164700
07-Jan-2013,-0.9813,0.23,0.691,0.079,89.2,89.89,87.51,88.27,1813500
08-Jan-2013,-0.9922,0.266,0.69,0.044,88.7,89.39,88.45,88.6,1515700
09-Jan-2013,-0.984,0.168,0.767,0.065,88.65,88.95,88.01,88.57,726500
10-Jan-2013,-0.9952,0.253,0.689,0.058,88.6,88.87,86.56,86.98,1494600
11-Jan-2013,-0.9929,0.182,0.769,0.049,87.1,87.4,85.7,86.52,1767600
14-Jan-2013,-0.9534,0.168,0.786,0.046,86.01,86.24,84.9,85.91,1214900
15-Jan-2013,-0.992,0.189,0.777,0.034,85.35,85.53,81.62,81.92,5458000
16-Jan-2013,-0.979,0.181,0.752,0.067,81.26,84.28,81.05,83.8,2896600
17-Jan-2013,-0.9836,0.19,0.747,0.062,84.99,86.6,84.55,85.64,3007200
18-Jan-2013,-0.9501,0.129,0.81,0.061,87.6,89.4,87.16,87.81,2184600
21-Jan-2013,-0.9825,0.17,0.742,0.089,88.2,88.3,86.6,86.77,2304700
22-Jan-2013,-0.9945,0.206,0.771,0.022,86.8,89.2,86.55,88.54,3940600
23-Jan-2013,-0.9413,0.161,0.742,0.097,88.98,92.74,88.41,90.37,11239200
24-Jan-2013,-0.989,0.213,0.759,0.028,90.45,91.25,89.8,90.38,4349800
28-Jan-2013,0.5325,0.105,0.768,0.127,90.98,92.25,90.55,91.8,5561000
29-Jan-2013,-0.9756,0.174,0.745,0.081,92.1,96.3,91.81,95.6,11373400
30-Jan-2013,-0.9716,0.151,0.812,0.037,95.89,95.9,94.0,94.38,3805600
31-Jan-2013,-0.5859,0.147,0.71,0.143,94.59,95.85,93.62,94.1,5324100
01-Feb-2013,-0.9531,0.15,0.792,0.058,94.0,94.45,92.65,92.9,3580100
04-Feb-2013,0.3182,0.116,0.746,0.138,93.9,95.88,93.8,94.76,7333300
06-Feb-2013,-0.6093,0.13,0.763,0.108,96.0,97.3,95.5,95.87,10205400
07-Feb-2013,-0.5809,0.107,0.785,0.108,96.5,96.65,94.3,94.44,3421700
08-Feb-2013,-0.9559,0.147,0.774,0.079,94.69,95.7,94.55,94.82,3624900
11-Feb-2013,-0.9922,0.188,0.776,0.036,95.3,95.4,94.0,94.19,1532800
12-Feb-2013,-0.8979,0.1,0.825,0.075,94.57,94.9,93.35,94.17,3218000
13-Feb-2013,-0.8168,0.112,0.799,0.089,94.49,95.88,94.25,94.97,6390800
14-Feb-2013,-0.9906,0.206,0.706,0.088,95.7,95.7,95.0,95.28,2274600
15-Feb-2013,-0.9756,0.195,0.739,0.067,95.59,97.4,93.55,94.44,11913300
18-Feb-2013,-0.9888,0.142,0.843,0.016,94.97,99.16,94.97,99.16,13017500
19-Feb-2013,-0.9638,0.171,0.728,0.1,101.5,104.11,101.3,103.43,18172900
20-Feb-2013,-0.9846,0.184,0.741,0.075,104.0,105.94,102.0,104.16,10716900
21-Feb-2013,-0.9955,0.221,0.696,0.083,104.6,105.4,102.75,103.25,4553400
22-Feb-2013,-0.9934,0.246,0.709,0.045,103.15,108.41,102.5,108.41,11542300
25-Feb-2013,-0.9493,0.14,0.791,0.068,113.0,113.83,112.01,113.83,4199100
26-Feb-2013,-0.9246,0.151,0.776,0.073,115.99,116.98,109.4,111.59,15981100
27-Feb-2013,-0.975,0.192,0.781,0.026,111.9,117.16,111.25,116.9,13237300
28-Feb-2013,0.7783,0.057,0.85,0.094,116.25,122.45,115.9,121.19,17002900
01-Mar-2013,-0.8945,0.125,0.804,0.072,121.45,124.52,121.45,122.53,12637300
04-Mar-2013,-0.7369,0.139,0.791,0.071,122.53,123.9,121.52,123.13,6134000
05-Mar-2013,-0.8979,0.116,0.82,0.064,124.71,125.12,119.2,123.53,10539800
06-Mar-2013,-0.91,0.115,0.832,0.052,124.3,125.99,117.55,120.03,15172000
07-Mar-2013,-0.9799,0.142,0.819,0.039,123.0,123.8,119.5,122.17,8645200
08-Mar-2013,-0.9776,0.17,0.775,0.056,121.3,128.27,118.6,127.98,21776300
11-Mar-2013,-0.959,0.136,0.844,0.019,130.24,130.8,121.59,122.53,18667100
12-Mar-2013,-0.9493,0.125,0.82,0.055,123.5,128.65,121.26,128.65,14429600
13-Mar-2013,-0.9769,0.211,0.681,0.108,128.5,128.5,122.25,124.75,25127700
14-Mar-2013,0.2263,0.095,0.802,0.103,123.89,125.19,122.23,123.36,7912200
15-Mar-2013,0.0,0.0,0.0,0.0,121.07,121.25,118.3,119.61,9025300
18-Mar-2013,0.0,0.0,0.0,0.0,118.85,118.85,114.71,117.11,6584700
19-Mar-2013,0.0,0.0,0.0,0.0,118.1,121.5,117.95,120.95,7126200
20-Mar-2013,-0.9876,0.189,0.775,0.036,122.0,126.97,120.0,126.61,13920600
21-Mar-2013,-0.9485,0.146,0.784,0.071,127.45,132.23,126.01,131.2,13710200
22-Mar-2013,-0.9617,0.144,0.815,0.041,130.7,131.55,127.77,129.32,11329700
25-Mar-2013,0.5423,0.09,0.811,0.1,131.0,132.9,130.3,130.88,10166700
26-Mar-2013,-0.9505,0.137,0.821,0.042,131.15,131.7,129.3,130.03,4616400
27-Mar-2013,-0.4215,0.13,0.739,0.131,130.65,131.49,129.15,129.66,4243700
28-Mar-2013,-0.8793,0.101,0.834,0.065,129.66,130.4,128.1,128.34,2292900
29-Mar-2013,-0.9041,0.168,0.718,0.113,128.5,130.2,128.02,129.0,5650300
01-Apr-2013,-0.6249,0.118,0.774,0.108,129.6,134.94,129.41,134.4,12054900
02-Apr-2013,-0.9393,0.095,0.878,0.028,135.0,137.49,134.8,135.29,10730900
03-Apr-2013,-0.9799,0.169,0.786,0.045,130.5,137.34,130.5,136.23,10501400
04-Apr-2013,-0.9638,0.131,0.815,0.053,137.8,139.65,134.6,135.75,12164900
05-Apr-2013,-0.9057,0.12,0.819,0.06,136.0,136.6,133.51,134.07,6545800
08-Apr-2013,-0.8555,0.106,0.845,0.049,134.3,136.79,133.6,136.3,3904000
09-Apr-2013,-0.8935,0.128,0.786,0.085,137.15,142.62,137.1,142.06,15183300
10-Apr-2013,-0.984,0.169,0.773,0.058,143.45,143.8,140.75,141.15,8324800
11-Apr-2013,-0.9692,0.173,0.713,0.114,142.5,144.27,142.26,142.89,9083800
12-Apr-2013,-0.2732,0.077,0.839,0.084,143.45,143.45,140.01,140.59,6073600
15-Apr-2013,-0.8176,0.117,0.777,0.106,141.0,141.0,133.65,134.0,6843800
16-Apr-2013,-0.9884,0.157,0.79,0.053,133.65,135.76,129.35,130.54,8388000
17-Apr-2013,-0.9712,0.173,0.717,0.11,132.8,135.5,127.5,134.58,13093500
18-Apr-2013,-0.9175,0.094,0.847,0.059,135.05,139.25,134.25,138.33,11514800
19-Apr-2013,-0.7464,0.081,0.849,0.07,138.0,141.2,136.5,137.45,12474800
22-Apr-2013,-0.8834,0.14,0.775,0.085,137.4,137.8,130.58,130.58,12526000
23-Apr-2013,0.6486,0.078,0.794,0.128,131.58,137.1,129.8,135.12,11982000
24-Apr-2013,-0.9623,0.132,0.803,0.064,136.95,139.88,134.7,139.35,11313400
25-Apr-2013,-0.9935,0.208,0.744,0.048,140.0,141.0,138.0,138.95,7856400
26-Apr-2013,-0.9926,0.209,0.733,0.058,139.45,139.99,137.51,137.94,4721400
29-Apr-2013,-0.886,0.142,0.739,0.119,134.0,136.15,133.0,134.71,5924700
30-Apr-2013,-0.9869,0.19,0.736,0.074,135.51,135.88,133.52,134.24,3884100
02-May-2013,-0.9766,0.161,0.758,0.081,134.24,135.39,131.7,132.02,5125900
03-May-2013,-0.9957,0.241,0.685,0.073,132.0,134.7,131.6,133.57,5920900
06-May-2013,-0.9752,0.166,0.793,0.041,133.05,136.4,133.05,135.07,7871200
07-May-2013,-0.9753,0.172,0.772,0.056,135.3,135.49,133.6,135.03,6264500
08-May-2013,-0.9912,0.212,0.707,0.082,135.5,138.05,135.0,137.01,7023400
09-May-2013,-0.9709,0.161,0.727,0.112,137.25,142.0,137.25,138.92,8708100
10-May-2013,-0.997,0.245,0.723,0.031,139.4,141.95,139.02,140.49,6274700
13-May-2013,0.7096,0.057,0.863,0.08,143.24,143.55,140.0,140.58,7399400
14-May-2013,-0.9622,0.151,0.765,0.084,140.4,141.08,138.06,140.05,5678000
15-May-2013,-0.5719,0.129,0.749,0.122,139.75,142.1,138.57,141.63,8484000
16-May-2013,0.0,0.122,0.742,0.136,142.45,143.4,139.9,140.49,6255800
17-May-2013,-0.9735,0.154,0.784,0.062,141.0,142.22,140.3,141.04,5935600
20-May-2013,-0.9552,0.151,0.779,0.07,141.4,141.7,138.8,141.07,7306700
21-May-2013,-0.9628,0.159,0.746,0.095,141.5,143.49,140.6,141.24,8420400
22-May-2013,-0.1779,0.141,0.717,0.142,141.5,142.5,140.81,141.54,5917400
23-May-2013,-0.9726,0.197,0.731,0.072,142.5,148.61,142.5,148.55,16803900
24-May-2013,-0.9922,0.19,0.767,0.043,147.95,151.95,147.11,148.8,15260200
27-May-2013,-0.9633,0.174,0.736,0.09,149.0,149.0,144.4,144.96,5665200
28-May-2013,-0.9953,0.312,0.62,0.068,144.9,148.4,144.9,147.55,5904200
