Date,Open,High,Low,Close,Volume,feature1,feature2,feature3,feature4,feature5
27-Jul-2017,251.99,252.0,249.2,250.36,1153300,0.33261942863464355,0.17318351566791534,0.16721290349960327,0.16287009418010712,0.16411404311656952
28-Jul-2017,245.1,249.5,237.85,248.69,2236300,0.2986699044704437,0.17587366700172424,0.1776174008846283,0.18126726150512695,0.16657178103923798
31-Jul-2017,251.0,252.75,236.26,236.26,4985100,0.26301509141921997,0.16783912479877472,0.1721636950969696,0.17743319272994995,0.21954888105392456
01-Aug-2017,231.0,232.24,224.45,227.54,6377500,0.3556835651397705,0.20018768310546875,0.166963592171669,0.1371791809797287,0.13998600840568542
02-Aug-2017,232.51,235.9,231.5,234.24,2067600,0.32018429040908813,0.17966488003730774,0.1666289120912552,0.16890157759189606,0.16462035477161407
03-Aug-2017,235.5,237.5,235.5,236.84,682400,0.3014465868473053,0.14773432910442352,0.16038314998149872,0.1968640238046646,0.19357192516326904
04-Aug-2017,238.47,239.44,236.6,237.13,783800,0.26854050159454346,0.1690552532672882,0.18316785991191864,0.187274768948555,0.1919616311788559
07-Aug-2017,237.99,237.99,235.0,237.03,423300,0.31497398018836975,0.16945698857307434,0.16229552030563354,0.17146967351436615,0.1818038821220398
08-Aug-2017,236.51,237.74,235.0,235.28,701800,0.2997509241104126,0.17386116087436676,0.16557161509990692,0.17019887268543243,0.1906174272298813
09-Aug-2017,235.0,235.01,231.5,231.84,1188700,0.3476238250732422,0.16513365507125854,0.14745862782001495,0.15446466207504272,0.1853192299604416
10-Aug-2017,232.48,233.45,229.0,229.8,517400,0.30243247747421265,0.17509149014949799,0.1637200266122818,0.17346429824829102,0.18529166281223297
11-Aug-2017,228.5,228.5,225.25,226.55,623000,0.30547159910202026,0.16211867332458496,0.166585773229599,0.18050643801689148,0.1853174865245819
15-Aug-2017,227.0,229.0,221.0,222.56,1249000,0.3059573471546173,0.16566529870033264,0.1584794521331787,0.18127384781837463,0.18862402439117432
16-Aug-2017,223.88,226.0,220.57,224.37,303900,0.3194735646247864,0.17113077640533447,0.17667369544506073,0.17458418011665344,0.1581377536058426
17-Aug-2017,223.97,223.97,216.0,217.23,364800,0.295553982257843,0.18022307753562927,0.17187915742397308,0.17089137434959412,0.1814524233341217
18-Aug-2017,217.25,218.88,212.0,215.48,2790800,0.3123258352279663,0.16129833459854126,0.16399960219860077,0.17082828283309937,0.1915479600429535
21-Aug-2017,214.9,216.94,213.06,214.16,1217700,0.30676403641700745,0.17758682370185852,0.1737641543149948,0.16816051304340363,0.17372450232505798
22-Aug-2017,212.2,218.0,209.61,215.3,484000,0.3374957740306854,0.16959542036056519,0.17944291234016418,0.16283878684043884,0.15062710642814636
23-Aug-2017,210.6,219.97,210.5,218.66,479600,0.30941614508628845,0.1869051307439804,0.18115872144699097,0.1683361679315567,0.1541837751865387
24-Aug-2017,219.99,222.26,213.0,215.77,373300,0.3299126625061035,0.1691325455904007,0.15620288252830505,0.16108304262161255,0.18366891145706177
25-Aug-2017,217.9,219.79,214.0,218.11,159500,0.28885820508003235,0.17371508479118347,0.18119852244853973,0.18616923689842224,0.170058935880661
28-Aug-2017,207.21,207.21,207.21,207.21,606400,0.32017379999160767,0.18839068710803986,0.17392389476299286,0.1635722517967224,0.15393942594528198
29-Aug-2017,196.85,196.85,196.85,196.85,158400,0.2870346009731293,0.16323673725128174,0.16710446774959564,0.19204328954219818,0.19058088958263397
30-Aug-2017,187.01,187.01,187.01,187.01,51200,0.3316693603992462,0.18730352818965912,0.17831116914749146,0.15837107598781586,0.14434489607810974
31-Aug-2017,177.66,177.66,177.66,177.66,217700,0.2758030891418457,0.15546564757823944,0.155436709523201,0.168708935379982,0.2445855736732483
05-Sep-2017,168.78,168.78,168.78,168.78,228000,0.3084375858306885,0.1692078858613968,0.1571618616580963,0.17075297236442566,0.19443970918655396
06-Sep-2017,162.0,164.5,160.35,160.35,5816600,0.2964800000190735,0.17265529930591583,0.16645054519176483,0.1748279482126236,0.18958622217178345
07-Sep-2017,157.1,158.0,152.34,152.94,8271200,0.30249035358428955,0.1861802190542221,0.1804741621017456,0.17170514166355133,0.1591501086950302
08-Sep-2017,160.58,160.58,160.58,160.58,5300,0.28529760241508484,0.16985373198986053,0.18071819841861725,0.17679515480995178,0.18733535706996918
11-Sep-2017,168.6,168.6,168.6,168.6,103000,0.25655415654182434,0.15302087366580963,0.16843532025814056,0.21152737736701965,0.21046224236488342
12-Sep-2017,177.0,177.03,174.0,177.03,2689100,0.2875695526599884,0.14420941472053528,0.14875459671020508,0.1909741908311844,0.22849221527576447
13-Sep-2017,183.0,185.85,182.0,184.85,1935400,0.311338871717453,0.15952548384666443,0.1732984334230423,0.1773267388343811,0.1785104125738144
14-Sep-2017,185.9,189.0,182.02,188.49,2238100,0.27821680903434753,0.155609130859375,0.16705891489982605,0.19391164183616638,0.20520351827144623
15-Sep-2017,186.01,197.9,186.01,195.53,2375000,0.3019981384277344,0.1708976924419403,0.17804421484470367,0.17946301400661469,0.16959694027900696
18-Sep-2017,196.49,196.99,190.0,192.79,400300,0.2581700384616852,0.1583683341741562,0.17796668410301208,0.1990298181772232,0.20646511018276215
19-Sep-2017,192.6,193.85,189.02,192.16,262600,0.3329774737358093,0.1789153516292572,0.16757582128047943,0.16067323088645935,0.1598581224679947
20-Sep-2017,190.26,191.5,187.55,188.6,400500,0.2983587384223938,0.17739085853099823,0.16866062581539154,0.1638854295015335,0.19170433282852173
21-Sep-2017,187.01,188.0,184.0,184.82,1437000,0.2497820407152176,0.1449389010667801,0.15995407104492188,0.19681906700134277,0.24850589036941528
22-Sep-2017,183.01,185.99,182.22,185.03,371300,0.33037304878234863,0.17546603083610535,0.16491083800792694,0.16514001786708832,0.16411004960536957
25-Sep-2017,185.09,186.4,183.21,185.66,692600,0.2818603813648224,0.17642128467559814,0.18119840323925018,0.1838660091161728,0.1766539365053177
26-Sep-2017,185.8,186.0,180.0,180.88,1937800,0.3059229254722595,0.17352327704429626,0.1638561338186264,0.17158262431621552,0.1851150393486023
27-Sep-2017,179.07,181.79,179.07,180.69,608400,0.30331042408943176,0.18604229390621185,0.18720705807209015,0.16363845765590668,0.15980173647403717
28-Sep-2017,180.0,181.9,173.26,179.47,244300,0.290584921836853,0.1738642007112503,0.18476498126983643,0.18116606771945953,0.16961981356143951
29-Sep-2017,180.0,183.3,179.01,180.76,349300,0.33962541818618774,0.17508113384246826,0.1599997580051422,0.15610858798027039,0.169185072183609
02-Oct-2017,180.76,180.76,175.35,176.11,384600,0.32865047454833984,0.15730978548526764,0.14978854358196259,0.166057750582695,0.1981934905052185
03-Oct-2017,176.1,176.11,170.35,171.11,882600,0.3149252235889435,0.1876615583896637,0.1761319935321808,0.16967618465423584,0.15160511434078217
04-Oct-2017,171.99,172.95,167.5,169.67,812900,0.27928298711776733,0.14918732643127441,0.1614956557750702,0.1830788552761078,0.22695514559745789
05-Oct-2017,170.05,172.0,168.0,170.19,665900,0.28941258788108826,0.16870418190956116,0.1710616499185562,0.1837824136018753,0.18703918159008026
06-Oct-2017,171.75,174.99,170.05,173.51,554000,0.3119576871395111,0.15882112085819244,0.170318141579628,0.18680405616760254,0.1720990091562271
09-Oct-2017,173.0,182.14,172.9,174.87,1066600,0.31449416279792786,0.1832721084356308,0.16392868757247925,0.17343327403068542,0.16487179696559906
10-Oct-2017,175.58,175.58,172.51,174.9,349300,0.27988678216934204,0.16885218024253845,0.17009136080741882,0.18921701610088348,0.1919526606798172
11-Oct-2017,173.26,174.39,166.16,167.83,989600,0.3374829590320587,0.16111670434474945,0.1731584519147873,0.17165495455265045,0.1565869301557541
12-Oct-2017,168.0,171.97,164.0,168.17,467600,0.37258610129356384,0.18743270635604858,0.1621585339307785,0.1405169814825058,0.13730567693710327
13-Oct-2017,166.01,169.5,164.5,167.86,332500,0.3447181284427643,0.17835357785224915,0.16935425996780396,0.15345218777656555,0.15412183105945587
16-Oct-2017,169.99,170.99,168.0,170.03,974100,0.28873926401138306,0.15907011926174164,0.16918860375881195,0.1884811818599701,0.19452084600925446
17-Oct-2017,171.0,171.6,167.51,168.62,413900,0.3734693229198456,0.1922892928123474,0.1754271686077118,0.1465752124786377,0.11223901808261871
18-Oct-2017,168.7,169.0,165.12,167.51,470600,0.3425346910953522,0.16756510734558105,0.161474347114563,0.16462843120098114,0.16379745304584503
19-Oct-2017,168.0,171.0,167.0,170.32,1098600,0.2889278531074524,0.15604200959205627,0.17235945165157318,0.1935955137014389,0.18907517194747925
20-Oct-2017,168.06,173.8,168.06,172.92,1991700,0.3102191388607025,0.17917026579380035,0.18096524477005005,0.17211025953292847,0.15753509104251862
23-Oct-2017,170.2,174.1,170.2,172.67,1594100,0.28512826561927795,0.15752039849758148,0.1651879847049713,0.1873941719532013,0.20476922392845154
24-Oct-2017,172.95,172.97,170.25,171.01,333200,0.33985719084739685,0.17722342908382416,0.16404308378696442,0.15960875153541565,0.15926755964756012
25-Oct-2017,171.0,172.0,169.65,171.0,903600,0.3422165513038635,0.17050746083259583,0.1636999249458313,0.16644127666950226,0.1571347415447235
26-Oct-2017,169.75,171.3,169.75,170.61,1024700,0.28778275847435,0.15311330556869507,0.16281293332576752,0.1949375867843628,0.20135338604450226
27-Oct-2017,170.5,170.9,167.5,168.76,2790400,0.3010503053665161,0.1607968658208847,0.16206496953964233,0.18014654517173767,0.1959412842988968
30-Oct-2017,167.0,167.03,164.0,165.17,3039100,0.3160192370414734,0.1838148683309555,0.16523267328739166,0.15096715092658997,0.18396607041358948
31-Oct-2017,162.0,164.0,160.02,160.49,1953000,0.32951319217681885,0.16211090981960297,0.1652245968580246,0.17321164906024933,0.16993966698646545
01-Nov-2017,161.0,165.5,160.16,164.04,1049400,0.32522791624069214,0.17288999259471893,0.1665877252817154,0.16779421269893646,0.16750013828277588
02-Nov-2017,164.0,167.0,163.75,164.67,723800,0.30225592851638794,0.17946453392505646,0.17183135449886322,0.1671677678823471,0.17928048968315125
03-Nov-2017,162.3,169.0,162.3,167.51,1190400,0.3567465543746948,0.1847907453775406,0.16835370659828186,0.15003398060798645,0.1400749385356903
06-Nov-2017,169.01,169.01,164.1,164.6,1295700,0.24208594858646393,0.16581954061985016,0.17403925955295563,0.2134314775466919,0.204623743891716
07-Nov-2017,164.99,166.5,163.13,165.81,163000,0.35797765851020813,0.18652375042438507,0.17324285209178925,0.14975126087665558,0.13250450789928436
08-Nov-2017,166.75,167.0,164.9,165.86,156500,0.30614936351776123,0.1700497418642044,0.1931711882352829,0.18135586380958557,0.1492738574743271
09-Nov-2017,168.0,171.9,165.2,170.28,1039000,0.34314683079719543,0.18020518124103546,0.1711147278547287,0.15134082734584808,0.15419244766235352
10-Nov-2017,168.06,170.0,167.76,167.98,124600,0.29889288544654846,0.17169035971164703,0.17577001452445984,0.18577919900417328,0.16786757111549377
13-Nov-2017,167.75,169.49,165.51,168.07,211600,0.3057606518268585,0.1767161637544632,0.17654559016227722,0.17539088428020477,0.16558675467967987
14-Nov-2017,169.4,170.49,166.6,169.87,218200,0.3152271807193756,0.17145712673664093,0.16228237748146057,0.16617904603481293,0.18485426902770996
15-Nov-2017,168.99,169.98,165.0,165.93,1143800,0.2747557461261749,0.17803961038589478,0.18989120423793793,0.18786008656024933,0.16945336759090424
16-Nov-2017,166.98,169.0,165.99,168.24,176000,0.3451825678348541,0.1758081465959549,0.18120639026165009,0.16393418610095978,0.13386870920658112
17-Nov-2017,168.0,168.15,166.7,167.95,177700,0.3214537799358368,0.16635970771312714,0.16064119338989258,0.18167762458324432,0.16986769437789917
20-Nov-2017,167.95,168.0,166.05,166.8,131400,0.3096279501914978,0.16390126943588257,0.16105078160762787,0.17617513239383698,0.18924491107463837
21-Nov-2017,165.02,168.0,165.02,167.72,860400,0.2735326290130615,0.17117275297641754,0.18099242448806763,0.19088514149188995,0.18341705203056335
22-Nov-2017,167.8,167.99,165.03,166.01,572200,0.27325552701950073,0.16588035225868225,0.1775626540184021,0.1924123764038086,0.19088907539844513
23-Nov-2017,166.01,166.01,165.25,165.53,726200,0.3227991759777069,0.189536452293396,0.19077688455581665,0.16161496937274933,0.13527250289916992
24-Nov-2017,163.64,166.49,163.6,164.76,172000,0.3640497922897339,0.19545236229896545,0.17181433737277985,0.14277946949005127,0.12590406835079193
27-Nov-2017,164.0,165.48,162.2,163.22,632600,0.3194769322872162,0.16830205917358398,0.16034166514873505,0.16982638835906982,0.18205295503139496
28-Nov-2017,163.9,164.23,161.0,162.23,390000,0.34052783250808716,0.18654178082942963,0.1694103181362152,0.15931226313114166,0.14420777559280396
29-Nov-2017,161.91,162.6,160.25,160.93,2626600,0.3459857404232025,0.19208437204360962,0.17036370933055878,0.1473187655210495,0.1442473977804184
30-Nov-2017,162.48,168.0,160.51,163.0,6813900,0.31926631927490234,0.16333188116550446,0.15381334722042084,0.17222009599208832,0.19136835634708405
04-Dec-2017,162.0,163.0,160.4,161.65,969700,0.3557564318180084,0.1879577487707138,0.16768333315849304,0.1509356051683426,0.13766691088676453
05-Dec-2017,161.65,161.97,159.25,159.58,1080600,0.31537750363349915,0.16943852603435516,0.1782016158103943,0.16808819770812988,0.16889411211013794
06-Dec-2017,160.0,160.99,158.25,158.65,290000,0.3471164405345917,0.19294412434101105,0.16941295564174652,0.1497783064842224,0.14074817299842834
07-Dec-2017,159.0,159.0,152.0,152.41,1381200,0.34261417388916016,0.1680818349123001,0.15703654289245605,0.1628597527742386,0.1694076508283615
08-Dec-2017,148.25,157.99,148.25,155.92,2389300,0.35507893562316895,0.17458775639533997,0.16056646406650543,0.16092367470264435,0.14884315431118011
11-Dec-2017,155.0,158.9,153.5,154.32,1426800,0.3696202039718628,0.17734237015247345,0.14824649691581726,0.15644268691539764,0.14834824204444885
12-Dec-2017,151.01,161.9,148.32,156.81,6290600,0.3223898112773895,0.17667977511882782,0.16691341996192932,0.1561136543750763,0.17790338397026062
13-Dec-2017,156.5,157.0,154.25,156.22,2960200,0.3256027102470398,0.1768227070569992,0.16558872163295746,0.16899926960468292,0.1629866063594818
14-Dec-2017,154.35,155.98,154.0,155.07,327000,0.3406563699245453,0.176494762301445,0.16925819218158722,0.15364588797092438,0.1599448025226593
15-Dec-2017,156.35,160.5,155.0,158.63,4117600,0.32394659519195557,0.1845468282699585,0.1812165528535843,0.16727834939956665,0.1430116444826126
18-Dec-2017,159.95,159.98,157.0,157.6,808100,0.34761497378349304,0.17219142615795135,0.15495437383651733,0.15831317007541656,0.1669260859489441
19-Dec-2017,159.9,160.0,156.99,159.12,829400,0.3112916648387909,0.19323639571666718,0.19407746195793152,0.16466231644153595,0.13673214614391327
20-Dec-2017,161.0,167.07,159.25,167.01,1919600,0.3603786528110504,0.1971694678068161,0.17894048988819122,0.14498236775398254,0.11852903664112091
21-Dec-2017,167.25,172.92,166.0,169.15,3823900,0.3307998478412628,0.17325131595134735,0.1675412356853485,0.1742119938135147,0.1541956216096878
22-Dec-2017,172.0,172.0,168.98,170.07,1280900,0.31738796830177307,0.162220299243927,0.16288132965564728,0.17837372422218323,0.1791367083787918
26-Dec-2017,169.99,171.8,168.02,170.94,268600,0.2887309789657593,0.15609292685985565,0.15994468331336975,0.1854277104139328,0.2098037153482437
27-Dec-2017,171.0,173.12,169.51,170.89,1533600,0.29372841119766235,0.1598784327507019,0.1548331081867218,0.16471527516841888,0.22684474289417267
28-Dec-2017,170.5,172.28,169.08,169.73,987700,0.2676009237766266,0.16396071016788483,0.17320257425308228,0.1978101283311844,0.19742567837238312
29-Dec-2017,167.68,170.5,166.8,167.09,1029400,0.316626638174057,0.17989563941955566,0.16840983927249908,0.16910304129123688,0.16596488654613495
01-Jan-2018,168.99,174.45,166.0,173.97,887100,0.3251727223396301,0.18144269287586212,0.1715209037065506,0.15091633796691895,0.1709473431110382
02-Jan-2018,173.95,180.0,173.5,179.67,2615800,0.3300875127315521,0.18374663591384888,0.1777748018503189,0.1643550992012024,0.1440359652042389
03-Jan-2018,178.6,182.0,176.55,178.06,1208500,0.31191322207450867,0.17942821979522705,0.1768779158592224,0.17506183683872223,0.15671880543231964
04-Jan-2018,177.9,182.8,177.0,181.79,1743700,0.29740384221076965,0.17870940268039703,0.18245723843574524,0.17202112078666687,0.1694084107875824
05-Jan-2018,181.5,187.5,181.0,185.87,2919700,0.33671796321868896,0.1825755536556244,0.1663132756948471,0.1523672193288803,0.16202598810195923
08-Jan-2018,186.82,193.1,185.0,192.08,2389200,0.3143477439880371,0.17575664818286896,0.16618405282497406,0.17682397365570068,0.1668875515460968
09-Jan-2018,192.15,192.5,184.01,187.48,1685500,0.3513096868991852,0.17503663897514343,0.16571708023548126,0.15672332048416138,0.15121324360370636
10-Jan-2018,186.9,193.45,186.9,192.09,1833400,0.31606724858283997,0.17399124801158905,0.16821372509002686,0.16801917552947998,0.17370860278606415
11-Jan-2018,192.0,198.0,190.15,193.41,2117400,0.34958502650260925,0.17410804331302643,0.16149277985095978,0.1590232402086258,0.15579091012477875
12-Jan-2018,192.0,195.25,190.75,194.82,1679900,0.3730303645133972,0.19152233004570007,0.16161471605300903,0.14598751068115234,0.12784504890441895
15-Jan-2018,193.35,194.3,189.0,190.47,1246600,0.35298213362693787,0.1838410198688507,0.15972046554088593,0.14389798045158386,0.15955841541290283
16-Jan-2018,190.0,198.39,190.0,197.9,617000,0.2689879536628723,0.15960092842578888,0.17079174518585205,0.19788482785224915,0.2027345597743988
17-Jan-2018,195.0,203.0,195.0,200.74,1430700,0.3442104160785675,0.17433013021945953,0.1688147336244583,0.1662309318780899,0.14641384780406952
18-Jan-2018,202.01,205.0,199.99,203.51,2690700,0.3327384889125824,0.17867396771907806,0.1635020524263382,0.1728667914867401,0.15221869945526123
19-Jan-2018,204.5,209.0,200.56,207.09,1001500,0.32952627539634705,0.1694396287202835,0.16795501112937927,0.17198672890663147,0.1610923707485199
22-Jan-2018,206.85,210.4,204.0,208.88,1780700,0.343044638633728,0.19001886248588562,0.18096941709518433,0.1587783694267273,0.12718871235847473
23-Jan-2018,208.5,208.89,198.99,206.27,3605300,0.3909232020378113,0.18904198706150055,0.16241534054279327,0.14608429372310638,0.1115352138876915
24-Jan-2018,205.0,213.2,205.0,210.75,1984200,0.32499995827674866,0.1702566146850586,0.1793161928653717,0.17210908234119415,0.1533181518316269
25-Jan-2018,210.1,211.0,208.0,208.68,569600,0.4170452952384949,0.18139033019542694,0.14816688001155853,0.13168758153915405,0.12170993536710739
26-Jan-2018,208.1,208.1,200.1,201.9,1368400,0.3494845926761627,0.1782904416322708,0.16609860956668854,0.15793059766292572,0.14819574356079102
29-Jan-2018,206.0,209.0,201.0,203.53,1239200,0.3299018144607544,0.16250576078891754,0.15580035746097565,0.17227041721343994,0.17952166497707367
30-Jan-2018,204.2,205.48,194.2,195.55,3056400,0.30493542551994324,0.17602230608463287,0.1897885948419571,0.1819504350423813,0.14730322360992432
31-Jan-2018,194.89,197.45,191.5,194.02,2641700,0.3890601396560669,0.1875375658273697,0.16408544778823853,0.14166711270809174,0.11764975637197495
01-Feb-2018,195.0,201.0,194.0,198.45,1634300,0.3787550926208496,0.18611225485801697,0.15818242728710175,0.1357956975698471,0.14115454256534576
02-Feb-2018,198.0,201.89,196.1,197.48,1017200,0.3805965781211853,0.1863713562488556,0.16091550886631012,0.1432769000530243,0.1288396716117859
06-Feb-2018,195.55,196.85,193.0,194.95,707000,0.32519304752349854,0.17499078810214996,0.1782325804233551,0.17112739384174347,0.1504562646150589
07-Feb-2018,195.5,197.0,194.5,195.11,1051800,0.36491480469703674,0.18000556528568268,0.15701617300510406,0.14969047904014587,0.14837302267551422
08-Feb-2018,193.06,195.99,191.0,193.29,344400,0.3265387713909149,0.18034155666828156,0.18416443467140198,0.16676479578018188,0.14219047129154205
09-Feb-2018,190.87,196.0,190.11,195.22,750300,0.32368409633636475,0.16806243360042572,0.16976326704025269,0.17690330743789673,0.1615869104862213
12-Feb-2018,195.5,195.92,191.0,191.51,820200,0.2931404411792755,0.16557277739048004,0.17961208522319794,0.17798857390880585,0.18368613719940186
13-Feb-2018,191.51,199.9,189.0,197.82,1667100,0.2764918804168701,0.15259383618831635,0.1558789759874344,0.18201671540737152,0.23301859200000763
14-Feb-2018,197.2,206.0,195.5,204.37,1344000,0.32543128728866577,0.1499701887369156,0.1623389720916748,0.17904938757419586,0.18321016430854797
15-Feb-2018,203.47,205.0,198.52,204.7,552000,0.3011500835418701,0.17898771166801453,0.18120835721492767,0.1772286295890808,0.16142520308494568
16-Feb-2018,203.0,214.93,203.0,211.7,1355300,0.3247058093547821,0.15398065745830536,0.15976804494857788,0.18148371577262878,0.18006177246570587
19-Feb-2018,213.0,216.0,211.01,212.29,920100,0.3164898753166199,0.19500155746936798,0.1856793612241745,0.1650068163871765,0.13782240450382233
20-Feb-2018,211.51,211.61,203.01,207.72,784100,0.3532319664955139,0.19028162956237793,0.17579913139343262,0.15293873846530914,0.1277485489845276
21-Feb-2018,209.6,211.49,200.5,204.09,1011700,0.3386181592941284,0.1879885196685791,0.17165158689022064,0.15806536376476288,0.14367637038230896
22-Feb-2018,202.11,212.5,200.0,210.65,1432200,0.3094519376754761,0.18233168125152588,0.16587089002132416,0.1586935967206955,0.183651864528656
23-Feb-2018,215.0,216.0,207.1,210.53,969000,0.3084941804409027,0.1896359622478485,0.17881569266319275,0.16307561099529266,0.15997855365276337
26-Feb-2018,212.84,213.51,206.2,207.71,429600,0.3327414393424988,0.191557839512825,0.17832010984420776,0.15565556287765503,0.1417250633239746
27-Feb-2018,203.53,211.0,203.0,209.7,506100,0.3125704824924469,0.1726442128419876,0.16859596967697144,0.16971349716186523,0.17647585272789001
28-Feb-2018,208.9,215.0,206.03,208.35,1410000,0.345005601644516,0.17485888302326202,0.16657786071300507,0.15681660175323486,0.15674106776714325
01-Mar-2018,208.0,209.9,206.1,208.14,608300,0.32174548506736755,0.17188213765621185,0.1729861944913864,0.17323875427246094,0.16014744341373444
02-Mar-2018,208.0,211.0,206.02,210.09,584800,0.319877952337265,0.18367163836956024,0.17008566856384277,0.1712229698896408,0.15514181554317474
05-Mar-2018,210.0,214.88,208.05,212.86,423400,0.3045593798160553,0.18914827704429626,0.18890385329723358,0.17106978595256805,0.14631865918636322
06-Mar-2018,212.0,214.0,208.52,209.48,431600,0.29582077264785767,0.1766897588968277,0.18622484803199768,0.17043422162532806,0.17083041369915009
07-Mar-2018,208.8,210.25,206.25,206.67,1772500,0.2961346507072449,0.177804097533226,0.17884108424186707,0.1798393428325653,0.16738079488277435
08-Mar-2018,205.06,207.5,202.5,203.47,700600,0.2898375689983368,0.16004563868045807,0.1713695377111435,0.18404556810855865,0.19470161199569702
09-Mar-2018,202.07,205.22,201.1,204.66,110600,0.26191791892051697,0.1660727560520172,0.18335068225860596,0.18998289108276367,0.1986757069826126
12-Mar-2018,204.0,207.88,204.0,205.64,357700,0.29108142852783203,0.15952825546264648,0.17117075622081757,0.19062085449695587,0.18759870529174805
13-Mar-2018,205.5,206.49,203.1,205.52,621600,0.3055204451084137,0.1530340611934662,0.16975651681423187,0.1878643035888672,0.18382465839385986
14-Mar-2018,205.4,205.4,199.5,200.08,2374500,0.3104548454284668,0.1636030673980713,0.16560496389865875,0.1825200915336609,0.17781707644462585
15-Mar-2018,200.08,203.5,198.11,202.35,528200,0.33856257796287537,0.17454469203948975,0.16586925089359283,0.15643592178821564,0.1645875871181488
16-Mar-2018,200.02,205.0,200.02,201.78,1043800,0.35580238699913025,0.18433541059494019,0.16235971450805664,0.15126468241214752,0.1462378203868866
19-Mar-2018,200.55,202.0,198.25,199.03,657100,0.3296211361885071,0.16995511949062347,0.16212257742881775,0.16510404646396637,0.17319715023040771
20-Mar-2018,197.6,208.0,197.6,204.92,1082500,0.3341329097747803,0.18488846719264984,0.1803884506225586,0.15778608620166779,0.14280405640602112
21-Mar-2018,205.25,212.9,205.25,211.89,995500,0.2939160168170929,0.17980144917964935,0.17559443414211273,0.17927658557891846,0.17141149938106537
22-Mar-2018,211.89,214.99,211.89,214.71,657400,0.3074464797973633,0.20204539597034454,0.19805797934532166,0.1632661521434784,0.12918402254581451
26-Mar-2018,211.0,216.5,210.31,213.1,976200,0.28004491329193115,0.1631554216146469,0.17009548842906952,0.19444337487220764,0.19226080179214478
27-Mar-2018,211.0,213.89,210.5,210.9,150600,0.34476640820503235,0.17806999385356903,0.17204061150550842,0.15503546595573425,0.15008752048015594
28-Mar-2018,209.56,211.5,208.0,208.88,1093100,0.3222946524620056,0.1767054796218872,0.17737451195716858,0.16979198157787323,0.15383340418338776
29-Mar-2018,208.88,210.0,207.1,208.12,1269600,0.29888036847114563,0.1750527024269104,0.18329165875911713,0.1721019446849823,0.17067332565784454
30-Mar-2018,209.4,213.85,207.9,212.15,1077500,0.3078438341617584,0.18386921286582947,0.17503120005130768,0.16743826866149902,0.1658175140619278
02-Apr-2018,210.4,210.4,206.0,208.97,1019200,0.3166006803512573,0.17337793111801147,0.16302025318145752,0.17762649059295654,0.16937465965747833
03-Apr-2018,207.5,209.9,207.4,207.82,957500,0.32536232471466064,0.20030535757541656,0.1808595359325409,0.15151360630989075,0.14195916056632996
04-Apr-2018,207.5,211.0,206.31,209.57,1125300,0.34327659010887146,0.17444151639938354,0.15677325427532196,0.15470711886882782,0.17080150544643402
05-Apr-2018,210.0,220.04,209.0,218.79,1950700,0.3164553940296173,0.17369328439235687,0.1768345832824707,0.18039095401763916,0.15262576937675476
06-Apr-2018,221.0,229.72,215.0,218.99,4621400,0.2962232530117035,0.17017671465873718,0.16951923072338104,0.18363462388515472,0.18044617772102356
09-Apr-2018,218.0,219.89,217.0,217.78,212800,0.2815491259098053,0.17972008883953094,0.18227313458919525,0.18266385793685913,0.17379379272460938
10-Apr-2018,215.05,217.99,214.0,216.03,556100,0.29571211338043213,0.18296988308429718,0.19240881502628326,0.18188561499118805,0.14702355861663818
11-Apr-2018,217.0,218.4,214.26,215.63,324700,0.33257412910461426,0.1881357580423355,0.1704942286014557,0.1623397022485733,0.14645618200302124
12-Apr-2018,215.01,215.01,210.0,210.71,540900,0.3260464370250702,0.1759490966796875,0.173365980386734,0.16203422844409943,0.16260428726673126
13-Apr-2018,209.6,210.9,208.75,209.17,851700,0.35131561756134033,0.1774938404560089,0.16453030705451965,0.15997399389743805,0.14668624103069305
16-Apr-2018,207.05,210.5,207.05,209.05,266900,0.2881644368171692,0.16630588471889496,0.1767541766166687,0.19339098036289215,0.17538447678089142
17-Apr-2018,208.99,208.99,203.56,205.87,2731400,0.3085434138774872,0.18160681426525116,0.18391437828540802,0.17596621811389923,0.1499691605567932
18-Apr-2018,206.0,206.0,198.5,199.29,1696600,0.29171812534332275,0.15721356868743896,0.1694793999195099,0.19556447863578796,0.18602445721626282
19-Apr-2018,198.01,202.7,195.06,199.54,1278300,0.3670770823955536,0.19538132846355438,0.1751519739627838,0.14818085730075836,0.11420877277851105
20-Apr-2018,200.0,202.7,195.6,197.44,532600,0.30916666984558105,0.18846172094345093,0.181097149848938,0.16402257978916168,0.15725190937519073
23-Apr-2018,198.0,198.98,196.5,198.37,1088000,0.2767750024795532,0.1668902039527893,0.18718749284744263,0.19344791769981384,0.1756993681192398
24-Apr-2018,198.05,201.75,197.57,200.78,967700,0.2709130048751831,0.1377652883529663,0.16723693907260895,0.20331251621246338,0.22077222168445587
25-Apr-2018,200.79,200.79,198.51,199.17,186800,0.3514869213104248,0.18991737067699432,0.17362482845783234,0.15256090462207794,0.1324099749326706
26-Apr-2018,199.99,200.0,193.99,195.97,1507700,0.3311491906642914,0.18766359984874725,0.17236578464508057,0.15836334228515625,0.15045802295207977
27-Apr-2018,197.0,198.48,195.0,196.5,1792500,0.26451846957206726,0.166889950633049,0.1810210943222046,0.19087007641792297,0.19670045375823975
